Date,FamilyFriendly,Genre,Commentaires,Titre,URL,Vues,Suivant,Chaine,Abonnes,Id
2021-03-22,true,Science & Technology,152,Erreur d'encodage,https://www.youtube.com/watch?v=ml_z3DZfUQ0,18693,"['https://www.youtube.com/watch?v=V3MV02KDKuo', 'https://www.youtube.com/watch?v=L4dPAZq3fxs', 'https://www.youtube.com/watch?v=8yhaJItm2sM']",LoKan Sardari,-1,https://www.youtube.com/watch?v=ml_z3DZfUQ0
2021-10-28,true,Science & Technology,108,Je vous présente MON BUREAU et comment JE TRAVAILLE,https://www.youtube.com/watch?v=2g6ku-tHHjI,19910,"['https://www.youtube.com/watch?v=UGWRVjFPT_8', 'https://www.youtube.com/watch?v=TF-ttZvrKKk', 'https://www.youtube.com/watch?v=LL8wrboBENE']",LoKan Sardari,-1,https://www.youtube.com/watch?v=2g6ku-tHHjI
2021-05-16,true,Howto & Style,283,Comment j’ai réussi à vivre de YouTube avec 10 000 abonnés ?,https://www.youtube.com/watch?v=lmJqeVS8K1U,15876,"['https://www.youtube.com/watch?v=rQ9EzKPzsWk', 'https://www.youtube.com/watch?v=w7tjQCnwvxQ', 'https://www.youtube.com/watch?v=ruFz5VAMaG0']",Matthieu Louvet - S'investir,-1,https://www.youtube.com/watch?v=lmJqeVS8K1U
2022-04-11,true,Science & Technology,120,Tout comprendre au Wi-Fi en 20 minutes,https://www.youtube.com/watch?v=V3MV02KDKuo,10476,"['https://www.youtube.com/watch?v=EG2ZIGyGDEI', 'https://www.youtube.com/watch?v=P-z3eAuV1kc', 'https://www.youtube.com/watch?v=96joLwCO0Dc']",LoKan Sardari,-1,https://www.youtube.com/watch?v=V3MV02KDKuo
2017-07-11,true,Education,-1,L’Univers (Partie 1/11). Cours « tout public » Aurélien Barrau. Introduction.,https://www.youtube.com/watch?v=zjIC6jIQRKQ,2439971,"['https://www.youtube.com/watch?v=ityDFGkw3dI', 'https://www.youtube.com/watch?v=XO4q9oVrWWw', 'https://www.youtube.com/watch?v=BLYJFIX6mFw']",aurelien barrau,-1,https://www.youtube.com/watch?v=zjIC6jIQRKQ
2020-12-21,true,Science & Technology,-1,LES ANTIVIRUS GRATUITS VOUS MENTENT ?,https://www.youtube.com/watch?v=xR7R2MAgfyE,555435,"['https://www.youtube.com/watch?v=ckZGQ5cLIfs', 'https://www.youtube.com/watch?v=zKfdjsK7VAI', 'https://www.youtube.com/watch?v=BafmroCsYQ8']",Micode • Enquêtes,-1,https://www.youtube.com/watch?v=xR7R2MAgfyE
2021-01-24,true,Education,310,"Comment se faire recruter ? (à coup sûr) — Par Martin, chef d'entreprise",https://www.youtube.com/watch?v=Gq2-w5t1Cfc,29112,"['https://www.youtube.com/watch?v=Oau-FrvPDOI', 'https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=E_WmFU7Ry8A']",Benjamin Code,-1,https://www.youtube.com/watch?v=Gq2-w5t1Cfc
2022-01-23,true,Education,296,Je paie 6 freelances : Quel pays code le mieux ?,https://www.youtube.com/watch?v=YtNjNlGNz74,115602,"['https://www.youtube.com/watch?v=WSx8tcGow88', 'https://www.youtube.com/watch?v=7zMA4weTAks', 'https://www.youtube.com/watch?v=Gq2-w5t1Cfc']",Benjamin Code,-1,https://www.youtube.com/watch?v=YtNjNlGNz74
2020-10-30,true,Education,140,Ma première grave erreur professionnelle,https://www.youtube.com/watch?v=nDG1si2tJ3k,35126,"['https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=hJBlmJdgOu8', 'https://www.youtube.com/watch?v=y2u2hIzYk6c']",Benjamin Code,-1,https://www.youtube.com/watch?v=nDG1si2tJ3k
2019-03-24,true,Science & Technology,83,"Fin de la formation du Wagon, ça y est, t'es dev ?",https://www.youtube.com/watch?v=xeUOBWPsGXQ,33925,"['https://www.youtube.com/watch?v=ZIBO2YjqCBU', 'https://www.youtube.com/watch?v=DYSS56lgjD0', 'https://www.youtube.com/watch?v=5QpsnL7_cXw']",Benjamin Code,-1,https://www.youtube.com/watch?v=xeUOBWPsGXQ
2020-06-01,true,Science & Technology,177,Frontend ou Backend ? Quelle spécialité choisir en Dev Web ? - [Devenir Développeur #6],https://www.youtube.com/watch?v=ST6Lh87jNTI,50795,"['https://www.youtube.com/watch?v=ESIrs_lVPU0', 'https://www.youtube.com/watch?v=mCPM-5KqZSc', 'https://www.youtube.com/watch?v=XSyoJyGXAY4']",Hugo Dev Club,-1,https://www.youtube.com/watch?v=ST6Lh87jNTI
2020-05-10,true,Education,317,Learn how to code: The minimum level you must have to find a first job,https://www.youtube.com/watch?v=XJYRhQUjS6I,133272,"['https://www.youtube.com/watch?v=zZdDSwrfCjs', 'https://www.youtube.com/watch?v=ST6Lh87jNTI', 'https://www.youtube.com/watch?v=bRwgTwCAqpQ']",Benjamin Code,-1,https://www.youtube.com/watch?v=XJYRhQUjS6I
2021-02-17,true,Education,290,Des sites que les utilisateurs de Bootstrap ne pourront jamais coder...,https://www.youtube.com/watch?v=rJtJCa4qx7g,46303,"['https://www.youtube.com/watch?v=77hwpuVHGps', 'https://www.youtube.com/watch?v=ajrfDEi8F7Y', 'https://www.youtube.com/watch?v=SwyLTAiow1I']",Benjamin Code,-1,https://www.youtube.com/watch?v=rJtJCa4qx7g
2020-05-10,true,Education,317,Learn how to code: The minimum level you must have to find a first job,https://www.youtube.com/watch?v=XJYRhQUjS6I,133272,"['https://www.youtube.com/watch?v=zZdDSwrfCjs', 'https://www.youtube.com/watch?v=ST6Lh87jNTI', 'https://www.youtube.com/watch?v=bRwgTwCAqpQ']",Benjamin Code,-1,https://www.youtube.com/watch?v=XJYRhQUjS6I
2020-10-26,true,Education,92,Mon premier projet qui a buzzé (et qui m'a ruiné),https://www.youtube.com/watch?v=KNbD0Mlg_9c,22188,"['https://www.youtube.com/watch?v=nDG1si2tJ3k', 'https://www.youtube.com/watch?v=Gq2-w5t1Cfc', 'https://www.youtube.com/watch?v=z1M6yxrCNHk']",Benjamin Code,-1,https://www.youtube.com/watch?v=KNbD0Mlg_9c
2020-06-10,true,Education,126,Designer : un métier simple pour les développeurs (feat. Martin Charpentier),https://www.youtube.com/watch?v=Oau-FrvPDOI,31377,"['https://www.youtube.com/watch?v=Gq2-w5t1Cfc', 'https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=wmypaMA34m0']",Benjamin Code,-1,https://www.youtube.com/watch?v=Oau-FrvPDOI
2022-01-23,true,Education,296,Je paie 6 freelances : Quel pays code le mieux ?,https://www.youtube.com/watch?v=YtNjNlGNz74,115602,"['https://www.youtube.com/watch?v=WSx8tcGow88', 'https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=77hwpuVHGps']",Benjamin Code,-1,https://www.youtube.com/watch?v=YtNjNlGNz74
2020-07-13,true,Education,462,"Mathieu Nebra : Site du Zéro, OpenClassrooms... La Francophonie lui doit beaucoup !",https://www.youtube.com/watch?v=A1OKaphGXU4,108154,"['https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=8MJNuEPciJ8', 'https://www.youtube.com/watch?v=71NGTlWsQ0U']",Benjamin Code,-1,https://www.youtube.com/watch?v=A1OKaphGXU4
2022-05-20,true,Music,121,Erreur d'encodage,https://www.youtube.com/watch?v=YVSsezaJW10,179583,"['https://www.youtube.com/watch?v=5WGkxNBLPqE', 'https://www.youtube.com/watch?v=Yo6h0vgRwXI', 'https://www.youtube.com/watch?v=lgpGjylTZaU']",alexrainbirdMusic,1180000,https://www.youtube.com/watch?v=YVSsezaJW10
2020-01-11,true,Music,893,Enchanted Celtic Music | 432Hz Nature Music | Magical Forest Sounds,https://www.youtube.com/watch?v=AdzqdAQDqgI,2295110,"['https://www.youtube.com/watch?v=roABNwbjZf4', 'https://www.youtube.com/watch?v=k1Azg1K4agI', 'https://www.youtube.com/watch?v=lovYZqGVPBQ']",Nature Sound Retreat,-1,https://www.youtube.com/watch?v=AdzqdAQDqgI
2022-05-25,true,Music,14,"Happy morning Music Cafe  - Sweet Bossa Nova Jazz Music For Start The Day, Relief, Tired",https://www.youtube.com/watch?v=19veczw69Tc,46146,"['https://www.youtube.com/watch?v=IVyeTR0xtcg', 'https://www.youtube.com/watch?v=QswJLUGQ5Vo', 'https://www.youtube.com/watch?v=41NGd7bkpq4']",Bossa Dreams Official,-1,https://www.youtube.com/watch?v=19veczw69Tc
