Date,FamilyFriendly,Genre,Commentaires,Titre,URL,Vues,Suivant,Profondeur,Chaine,Abonnes
2021-01-24,true,Education,310,"Comment se faire recruter ? (à coup sûr) — Par Martin, chef d'entreprise",https://www.youtube.com/watch?v=Gq2-w5t1Cfc,29112,"['https://www.youtube.com/watch?v=Oau-FrvPDOI', 'https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=E_WmFU7Ry8A']",3,Benjamin Code,80K subscribers
2022-01-23,true,Education,296,Je paie 6 freelances : Quel pays code le mieux ?,https://www.youtube.com/watch?v=YtNjNlGNz74,115602,"['https://www.youtube.com/watch?v=WSx8tcGow88', 'https://www.youtube.com/watch?v=7zMA4weTAks', 'https://www.youtube.com/watch?v=Gq2-w5t1Cfc']",3,Benjamin Code,80K subscribers
2020-10-30,true,Education,140,Ma première grave erreur professionnelle,https://www.youtube.com/watch?v=nDG1si2tJ3k,35126,"['https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=hJBlmJdgOu8', 'https://www.youtube.com/watch?v=y2u2hIzYk6c']",3,Benjamin Code,80K subscribers
2019-03-24,true,Science & Technology,83,"Fin de la formation du Wagon, ça y est, t'es dev ?",https://www.youtube.com/watch?v=xeUOBWPsGXQ,33925,"['https://www.youtube.com/watch?v=ZIBO2YjqCBU', 'https://www.youtube.com/watch?v=DYSS56lgjD0', 'https://www.youtube.com/watch?v=5QpsnL7_cXw']",3,Benjamin Code,80K subscribers
2020-06-01,true,Science & Technology,177,Frontend ou Backend ? Quelle spécialité choisir en Dev Web ? - [Devenir Développeur #6],https://www.youtube.com/watch?v=ST6Lh87jNTI,50795,"['https://www.youtube.com/watch?v=ESIrs_lVPU0', 'https://www.youtube.com/watch?v=mCPM-5KqZSc', 'https://www.youtube.com/watch?v=XSyoJyGXAY4']",3,Hugo Dev Club,17.1K subscribers
2020-05-10,true,Education,317,Learn how to code: The minimum level you must have to find a first job,https://www.youtube.com/watch?v=XJYRhQUjS6I,133272,"['https://www.youtube.com/watch?v=zZdDSwrfCjs', 'https://www.youtube.com/watch?v=ST6Lh87jNTI', 'https://www.youtube.com/watch?v=bRwgTwCAqpQ']",3,Benjamin Code,80K subscribers
2021-02-17,true,Education,290,Des sites que les utilisateurs de Bootstrap ne pourront jamais coder...,https://www.youtube.com/watch?v=rJtJCa4qx7g,46303,"['https://www.youtube.com/watch?v=77hwpuVHGps', 'https://www.youtube.com/watch?v=ajrfDEi8F7Y', 'https://www.youtube.com/watch?v=SwyLTAiow1I']",3,Benjamin Code,80K subscribers
2020-05-10,true,Education,317,Learn how to code: The minimum level you must have to find a first job,https://www.youtube.com/watch?v=XJYRhQUjS6I,133272,"['https://www.youtube.com/watch?v=zZdDSwrfCjs', 'https://www.youtube.com/watch?v=ST6Lh87jNTI', 'https://www.youtube.com/watch?v=bRwgTwCAqpQ']",3,Benjamin Code,80K subscribers
2020-10-26,true,Education,92,Mon premier projet qui a buzzé (et qui m'a ruiné),https://www.youtube.com/watch?v=KNbD0Mlg_9c,22188,"['https://www.youtube.com/watch?v=nDG1si2tJ3k', 'https://www.youtube.com/watch?v=Gq2-w5t1Cfc', 'https://www.youtube.com/watch?v=z1M6yxrCNHk']",3,Benjamin Code,80K subscribers
2020-06-10,true,Education,126,Designer : un métier simple pour les développeurs (feat. Martin Charpentier),https://www.youtube.com/watch?v=Oau-FrvPDOI,31377,"['https://www.youtube.com/watch?v=Gq2-w5t1Cfc', 'https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=wmypaMA34m0']",3,Benjamin Code,80K subscribers
2022-01-23,true,Education,296,Je paie 6 freelances : Quel pays code le mieux ?,https://www.youtube.com/watch?v=YtNjNlGNz74,115602,"['https://www.youtube.com/watch?v=WSx8tcGow88', 'https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=77hwpuVHGps']",3,Benjamin Code,80K subscribers
2020-07-13,true,Education,462,"Mathieu Nebra : Site du Zéro, OpenClassrooms... La Francophonie lui doit beaucoup !",https://www.youtube.com/watch?v=A1OKaphGXU4,108154,"['https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=8MJNuEPciJ8', 'https://www.youtube.com/watch?v=71NGTlWsQ0U']",3,Benjamin Code,80K subscribers
2022-05-20,true,Music,121,Erreur d'encodage,https://www.youtube.com/watch?v=YVSsezaJW10,179583,"['https://www.youtube.com/watch?v=5WGkxNBLPqE', 'https://www.youtube.com/watch?v=Yo6h0vgRwXI', 'https://www.youtube.com/watch?v=lgpGjylTZaU']",3,alexrainbirdMusic,1.18M subscribers
2020-01-11,true,Music,893,Enchanted Celtic Music | 432Hz Nature Music | Magical Forest Sounds,https://www.youtube.com/watch?v=AdzqdAQDqgI,2295110,"['https://www.youtube.com/watch?v=roABNwbjZf4', 'https://www.youtube.com/watch?v=k1Azg1K4agI', 'https://www.youtube.com/watch?v=lovYZqGVPBQ']",3,Nature Sound Retreat,38.5K subscribers
2022-05-25,true,Music,14,"Happy morning Music Cafe  - Sweet Bossa Nova Jazz Music For Start The Day, Relief, Tired",https://www.youtube.com/watch?v=19veczw69Tc,46146,"['https://www.youtube.com/watch?v=IVyeTR0xtcg', 'https://www.youtube.com/watch?v=QswJLUGQ5Vo', 'https://www.youtube.com/watch?v=41NGd7bkpq4']",3,Bossa Dreams Official,<!--css-build:shady-->
2021-05-26,true,Science & Technology,"1,083",Erreur d'encodage,https://www.youtube.com/watch?v=5CaVhGTG8eA,260753,"['https://www.youtube.com/watch?v=ppSrAHoGwrI', 'https://www.youtube.com/watch?v=2sgracmBZ98', 'https://www.youtube.com/watch?v=UX7YQ6m2r_o']",3,Fouloscopie,328K subscribers
2021-10-29,true,Science & Technology,"2,701",4 tests psychologiques indispensables pour mieux vous connaître,https://www.youtube.com/watch?v=EsrDF98FsUk,828207,"['https://www.youtube.com/watch?v=ppSrAHoGwrI', 'https://www.youtube.com/watch?v=Eh7l4Gvx054', 'https://www.youtube.com/watch?v=UX7YQ6m2r_o']",3,Fouloscopie,328K subscribers
2021-06-18,true,Science & Technology,"1,163",10 niveaux de foule expliqués avec des tomates,https://www.youtube.com/watch?v=Eh7l4Gvx054,706999,"['https://www.youtube.com/watch?v=EsrDF98FsUk', 'https://www.youtube.com/watch?v=2sgracmBZ98', 'https://www.youtube.com/watch?v=5CaVhGTG8eA']",3,Fouloscopie,328K subscribers
2022-04-04,true,Science & Technology,67,Comment le kit tado° m'a permis de diminuer ma facture de chauffage,https://www.youtube.com/watch?v=j42Q9j6AS48,8116,"['https://www.youtube.com/watch?v=V3MV02KDKuo', 'https://www.youtube.com/watch?v=EG2ZIGyGDEI', 'https://www.youtube.com/watch?v=DQhMntP4_ZQ']",4,LoKan Sardari,36K subscribers
2022-01-02,true,Science & Technology,82,YOUTUBE MONEY : COMBIEN AI-JE GAGNÉ EN 2021 ?!,https://www.youtube.com/watch?v=oX3_5MCJs0A,13724,"['https://www.youtube.com/watch?v=K2mYSbdJ5V4', 'https://www.youtube.com/watch?v=ml_z3DZfUQ0', 'https://www.youtube.com/watch?v=C2qdVMqQ7Cs']",4,LoKan Sardari,36K subscribers
2022-04-07,true,Science & Technology,398,Erreur d'encodage,https://www.youtube.com/watch?v=bRkpB5Dpbv0,96951,"['https://www.youtube.com/watch?v=V3MV02KDKuo', 'https://www.youtube.com/watch?v=lL5zLfMRMnk', 'https://www.youtube.com/watch?v=qnZ29zIXudI']",4,LoKan Sardari,36K subscribers
2022-05-24,true,Science & Technology,130,Erreur d'encodage,https://www.youtube.com/watch?v=96joLwCO0Dc,10953,"['https://www.youtube.com/watch?v=gJawpBs_FKQ', 'https://www.youtube.com/watch?v=C2qdVMqQ7Cs', 'https://www.youtube.com/watch?v=ml_z3DZfUQ0']",4,LoKan Sardari,36K subscribers
2020-12-20,true,Science & Technology,"2,247",Test : Casque APPLE AirPods MAX ! (Avec Essais Sur Le terrain et Mesures en Labo !),https://www.youtube.com/watch?v=gJawpBs_FKQ,315752,"['https://www.youtube.com/watch?v=60fwnIuKXac', 'https://www.youtube.com/watch?v=2K_xSXitpbo', 'https://www.youtube.com/watch?v=bsZAFhVsiaY']",4,PP World,351K subscribers
2022-05-09,true,Science & Technology,48,Apple Magic Keyboard Touch ID vs Logitech MX Keys Mini,https://www.youtube.com/watch?v=wOYao9OGiuQ,10280,"['https://www.youtube.com/watch?v=EG2ZIGyGDEI', 'https://www.youtube.com/watch?v=a8n-DMo8zSY', 'https://www.youtube.com/watch?v=96joLwCO0Dc']",4,LoKan Sardari,36K subscribers
2022-04-11,true,Science & Technology,120,Tout comprendre au Wi-Fi en 20 minutes,https://www.youtube.com/watch?v=V3MV02KDKuo,10476,"['https://www.youtube.com/watch?v=EG2ZIGyGDEI', 'https://www.youtube.com/watch?v=n0bEDmIdwxs', 'https://www.youtube.com/watch?v=oX3_5MCJs0A']",4,LoKan Sardari,36K subscribers
2021-10-05,true,Entertainment,87,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Le DELAY et ses amis : 5 façons d'utiliser l'effet de DELAY avec </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/channel/UCNYcuzbpukVEbSC_vSZ23ag"" dir=""auto"">@Guitar plug and play</a>",https://www.youtube.com/watch?v=Jg-InJRZcrU,13858,"['https://www.youtube.com/watch?v=IinyvJnv650', 'https://www.youtube.com/watch?v=llj0lO6U568', 'https://www.youtube.com/watch?v=G1m2hPPGW-Y']",4,Palf,17.7K subscribers
2022-05-19,true,Science & Technology,0,Erreur d'encodage,https://www.youtube.com/watch?v=a82om005TFw,50,"['https://www.youtube.com/watch?v=cPTdZd10bQ0', 'https://www.youtube.com/watch?v=-vb37fzGGtI', 'https://www.youtube.com/watch?v=NGMCETdg8_c']",4,Baptiste Carpentier Agostini,48 subscribers
2022-04-11,true,Science & Technology,120,Tout comprendre au Wi-Fi en 20 minutes,https://www.youtube.com/watch?v=V3MV02KDKuo,10476,"['https://www.youtube.com/watch?v=Ik3dFqaW3J0', 'https://www.youtube.com/watch?v=EG2ZIGyGDEI', 'https://www.youtube.com/watch?v=j42Q9j6AS48']",4,LoKan Sardari,36K subscribers
2020-07-12,true,Science & Technology,99,DIY: La puissance de la Fibre dans n'importe quelle pièce ! Mon réseau Ethernet RJ45,https://www.youtube.com/watch?v=L4dPAZq3fxs,107445,"['https://www.youtube.com/watch?v=GQzC4pxlfoE', 'https://www.youtube.com/watch?v=jxdTxWqgrjI', 'https://www.youtube.com/watch?v=COx-ji8slTs']",4,Electronique &amp; Création,10.7K subscribers
2022-05-22,true,Entertainment,21,"LANCER SON PODCAST en 7 étapes clés [Enregistrement, Montage, Hébergement, Communication...]",https://www.youtube.com/watch?v=8yhaJItm2sM,482,"['https://www.youtube.com/watch?v=d3SHsCBzhHA', 'https://www.youtube.com/watch?v=jsCL6pb6phM', 'https://www.youtube.com/watch?v=AIicFz0igOU']",4,Ausha France,37 subscribers
2020-11-23,true,Science & Technology,412,Mon test complet du MacBook Air M1 2020,https://www.youtube.com/watch?v=UGWRVjFPT_8,76187,"['https://www.youtube.com/watch?v=VICTkKa7WaU', 'https://www.youtube.com/watch?v=qNVozUA7JfA', 'https://www.youtube.com/watch?v=llX95T4_atE']",4,LoKan Sardari,36K subscribers
2021-10-31,true,Science & Technology,60,What's on my MacBook Pro M1 Max - Monterey - 2021,https://www.youtube.com/watch?v=TF-ttZvrKKk,15344,"['https://www.youtube.com/watch?v=ZMPhmutHRmE', 'https://www.youtube.com/watch?v=YNUaYzovDdI', 'https://www.youtube.com/watch?v=D6bu67yeDeY']",4,LoKan Sardari,36K subscribers
2020-08-25,true,Howto & Style,767,Fabriquer un bureau en bois et métal recyclés,https://www.youtube.com/watch?v=LL8wrboBENE,60581,"['https://www.youtube.com/watch?v=zNc4dCoWZgM', 'https://www.youtube.com/watch?v=WFXieuIcPdU', 'https://www.youtube.com/watch?v=_rbJluyIWjg']",4,Sylvie Pereira - SyPer,81.4K subscribers
2020-12-11,true,Howto & Style,171,Comment économiser BEAUCOUP d'argent | LES 5 TECHNIQUES D'ÉPARGNE,https://www.youtube.com/watch?v=rQ9EzKPzsWk,81376,"['https://www.youtube.com/watch?v=IK6Epxo3690', 'https://www.youtube.com/watch?v=TgKPYjl9m1M', 'https://www.youtube.com/watch?v=-sSMJ9wDJvQ']",4,Matthieu Louvet - S'investir,44.9K subscribers
2022-05-15,true,Howto & Style,84,Comment bien gérer son Argent ? (en 6 étapes),https://www.youtube.com/watch?v=w7tjQCnwvxQ,21056,"['https://www.youtube.com/watch?v=hJH0_5Cuc10', 'https://www.youtube.com/watch?v=_CjpjUs-qbY', 'https://www.youtube.com/watch?v=H4pboZq2Oj8']",4,Matthieu Louvet - S'investir,44.9K subscribers
2021-04-03,true,Howto & Style,144,Krach Boursier : les marchés sont-ils trop chers pour investir maintenant ?,https://www.youtube.com/watch?v=ruFz5VAMaG0,22583,"['https://www.youtube.com/watch?v=KHUxcT3mw0w', 'https://www.youtube.com/watch?v=I5g2eK782mU', 'https://www.youtube.com/watch?v=SDhMdADudfY']",4,Matthieu Louvet - S'investir,44.9K subscribers
2022-01-07,true,Science & Technology,106,La meilleure coque pour iPhone - Peak Design Mobile,https://www.youtube.com/watch?v=EG2ZIGyGDEI,14578,"['https://www.youtube.com/watch?v=CnbEq4CeRaU', 'https://www.youtube.com/watch?v=NfugXcD4Llw', 'https://www.youtube.com/watch?v=OJnjYsvsMXg']",4,LoKan Sardari,36K subscribers
2018-11-29,true,Education,455,TOUT COMPRENDRE À L'IA - Dossier #33 - L'Esprit Sorcier,https://www.youtube.com/watch?v=P-z3eAuV1kc,607605,"['https://www.youtube.com/watch?v=2aCS5mEeiwg', 'https://www.youtube.com/watch?v=mqsgMjw0GtI', 'https://www.youtube.com/watch?v=trWrEWfhTVg']",4,L'Esprit Sorcier Officiel,344K subscribers
2022-05-24,true,Science & Technology,130,Erreur d'encodage,https://www.youtube.com/watch?v=96joLwCO0Dc,10955,"['https://www.youtube.com/watch?v=gJawpBs_FKQ', 'https://www.youtube.com/watch?v=ml_z3DZfUQ0', 'https://www.youtube.com/watch?v=C2qdVMqQ7Cs']",4,LoKan Sardari,36K subscribers
2017-07-15,true,Education,Comments are turned off. ,L’Univers (Partie 2/11). Cours « tout public » Aurélien Barrau. Intro et Mythes.,https://www.youtube.com/watch?v=ityDFGkw3dI,577665,"['https://www.youtube.com/watch?v=8E6snYUdDt4', 'https://www.youtube.com/watch?v=M7VK2QHw7o8', 'https://www.youtube.com/watch?v=BuEiEcwbEuU']",4,aurelien barrau,218K subscribers
2018-09-14,true,News & Politics,403,Quand la Science appelle à l'aide pour l'humanité ? Aurélien Barrau [EN DIRECT],https://www.youtube.com/watch?v=XO4q9oVrWWw,1793865,"['https://www.youtube.com/watch?v=l8g0YHIMRhA', 'https://www.youtube.com/watch?v=asL_UErJRl8', 'https://www.youtube.com/watch?v=94IxSYo5wtM']",4,Thinkerview,976K subscribers
2021-05-27,true,Science & Technology,Comments are turned off. ,Ecole Polytechnique : Conférence d'Aurélien Barrau,https://www.youtube.com/watch?v=BLYJFIX6mFw,267089,"['https://www.youtube.com/watch?v=EBBD_sWyNfM', 'https://www.youtube.com/watch?v=5rB2W0OcakU', 'https://www.youtube.com/watch?v=1ls8P59An3Q']",4,aurelien barrau,218K subscribers
2020-07-20,true,Science & Technology,"4,292",NordVPN VOUS MENT ? (non sponsorisé),https://www.youtube.com/watch?v=ckZGQ5cLIfs,1209153,"['https://www.youtube.com/watch?v=xR7R2MAgfyE', 'https://www.youtube.com/watch?v=zKfdjsK7VAI', 'https://www.youtube.com/watch?v=gbYdQOde6EU']",4,Micode • Enquêtes,939K subscribers
2022-02-12,true,Science & Technology,"3,092",Cette théorie du complot est vraie.,https://www.youtube.com/watch?v=zKfdjsK7VAI,919855,"['https://www.youtube.com/watch?v=vt8PyQ2PGxI', 'https://www.youtube.com/watch?v=ckZGQ5cLIfs', 'https://www.youtube.com/watch?v=_XIBxFtwMqA']",4,Micode • Enquêtes,939K subscribers
2018-02-24,true,Science & Technology,"2,820",THE WORST ANTIVIRUS SOFTWARE,https://www.youtube.com/watch?v=BafmroCsYQ8,642078,"['https://www.youtube.com/watch?v=gY8iadTROcA', 'https://www.youtube.com/watch?v=xR7R2MAgfyE', 'https://www.youtube.com/watch?v=ckZGQ5cLIfs']",4,Micode • Enquêtes,939K subscribers
2020-06-10,true,Education,126,Designer : un métier simple pour les développeurs (feat. Martin Charpentier),https://www.youtube.com/watch?v=Oau-FrvPDOI,31377,"['https://www.youtube.com/watch?v=Gq2-w5t1Cfc', 'https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=71zQnz1syPQ']",4,Benjamin Code,80K subscribers
2020-09-20,true,Education,137,Aristide Benoist: de débutant à meilleur creative dev en 3 ans,https://www.youtube.com/watch?v=5QpsnL7_cXw,50858,"['https://www.youtube.com/watch?v=Oau-FrvPDOI', 'https://www.youtube.com/watch?v=dq1i983VDis', 'https://www.youtube.com/watch?v=o0Z-7ZlI2g4']",4,Benjamin Code,80K subscribers
2020-12-07,true,Education,121,Erreur d'encodage,https://www.youtube.com/watch?v=E_WmFU7Ry8A,26978,"['https://www.youtube.com/watch?v=Gq2-w5t1Cfc', 'https://www.youtube.com/watch?v=JqbGjRXU1Gw', 'https://www.youtube.com/watch?v=vHP3LfC6fbA']",4,Benjamin Code,80K subscribers
2020-09-13,true,Education,387,Which country code the best? Same project for 7 devs.,https://www.youtube.com/watch?v=WSx8tcGow88,175694,"['https://www.youtube.com/watch?v=YtNjNlGNz74', 'https://www.youtube.com/watch?v=Oau-FrvPDOI', 'https://www.youtube.com/watch?v=FiPQhlFaIio']",4,Benjamin Code,80K subscribers
2022-01-27,true,Howto & Style,103,Erreur d'encodage,https://www.youtube.com/watch?v=7zMA4weTAks,52609,"['https://www.youtube.com/watch?v=JTG6VoLJuAc', 'https://www.youtube.com/watch?v=XJYRhQUjS6I', 'https://www.youtube.com/watch?v=eRTqNoDVCRw']",4,Benjamin Code,80K subscribers
2021-01-24,true,Education,310,"Comment se faire recruter ? (à coup sûr) — Par Martin, chef d'entreprise",https://www.youtube.com/watch?v=Gq2-w5t1Cfc,29112,"['https://www.youtube.com/watch?v=Oau-FrvPDOI', 'https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=E_WmFU7Ry8A']",4,Benjamin Code,80K subscribers
2020-09-20,true,Education,137,Aristide Benoist: de débutant à meilleur creative dev en 3 ans,https://www.youtube.com/watch?v=5QpsnL7_cXw,50858,"['https://www.youtube.com/watch?v=Oau-FrvPDOI', 'https://www.youtube.com/watch?v=YtNjNlGNz74', 'https://www.youtube.com/watch?v=nDG1si2tJ3k']",4,Benjamin Code,80K subscribers
2019-07-21,true,Education,66,Live Coding: D'où la difficulté d'estimer ses temps de dev.,https://www.youtube.com/watch?v=hJBlmJdgOu8,39780,"['https://www.youtube.com/watch?v=-P0xl6Cicno', 'https://www.youtube.com/watch?v=WSx8tcGow88', 'https://www.youtube.com/watch?v=Zv9fObD_cq0']",4,Benjamin Code,80K subscribers
2021-06-13,true,Education,139,Le FISC me réclame 12'000€ de plus que prévu...,https://www.youtube.com/watch?v=y2u2hIzYk6c,30521,"['https://www.youtube.com/watch?v=5QpsnL7_cXw', 'https://www.youtube.com/watch?v=YtNjNlGNz74', 'https://www.youtube.com/watch?v=re2KZerIvOg']",4,Benjamin Code,80K subscribers
2019-08-25,true,Education,35,Le Wagon : Trouver ses premières missions,https://www.youtube.com/watch?v=ZIBO2YjqCBU,15735,"['https://www.youtube.com/watch?v=MDoiRvHSqbw', 'https://www.youtube.com/watch?v=XJYRhQUjS6I', 'https://www.youtube.com/watch?v=ZsJVpGAdyvY']",4,Benjamin Code,80K subscribers
