Id,Label,timeset,date,familyfriendly,genre,commentaires,titre,url,vues,suivant,chaine,abonnes,keywords,modularity_class
https://www.youtube.com/watch?v=w0VJprek8_I,,,2022-05-10,true,News & Politics,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/partageonsleconomie"" dir=""auto"">#Partageonsleconomie</a><span dir=""auto"" class=""style-scope yt-formatted-string""> - Pipo ou bingo : la finance verte, rien qu’une illusion ?</span>",https://www.youtube.com/watch?v=w0VJprek8_I,636,"['https://www.youtube.com/watch?v=awqERpiuQ5s', 'https://www.youtube.com/watch?v=A-VYejgUCP4', 'https://www.youtube.com/watch?v=A3f9Lbh5sNM']",LaTribuneTV Events,-1,"vidÃ©o, partage, tÃ©lÃ©phone-appareil photo, visiophone, gratuit, envoi",1
https://www.youtube.com/watch?v=ToTvN2t5iXw,,,2021-11-29,true,Entertainment,22,Alain Bauer - Professeur de criminologie - Les 4 vérités,https://www.youtube.com/watch?v=ToTvN2t5iXw,25499,"['https://www.youtube.com/watch?v=7r3SEUS2oxo', 'https://www.youtube.com/watch?v=hYxrwL9-6Sk', 'https://www.youtube.com/watch?v=DQ9n_a2mznQ']",Télé Matin,-1,"#telematin, Alain Bauer, France 2, France TÃ©lÃ©visions, Jeff Wittenberg, Les 4 vÃ©ritÃ©s, TÃ©lÃ©matin, interview politique, professeur de criminologie",12
https://www.youtube.com/watch?v=WOd9hVICzBg,,,2021-03-04,true,News & Politics,-1,Pourquoi les médias ne comprennent-ils rien aux questions d’énergie ? Jancovici face à Polony,https://www.youtube.com/watch?v=WOd9hVICzBg,327450,"['https://www.youtube.com/watch?v=jeazzkUNV_c', 'https://www.youtube.com/watch?v=gIMTXrhj_EM', 'https://www.youtube.com/watch?v=6B56B50f7Tc']",Marianne,-1,"marianne, marianne.net, Energie, NuclÃ©aire, Renouvelable, Eoliennes, Eolien, Solaire, Panneau solaire, Changement climatique, Tchernobyl, Fukushima, Jancovici, Jean-Marc Jancovici, Natacha Polony, Ecologie, Croissance, DÃ©croissance, Energies fossiles, Danger, Crise climatique, Macron, MÃ©dias, Critique mÃ©dias, nucleaire, nuclÃ©aire, uranium, pÃ©trole, petrole, petrol, oil, mÃ©dias, media, mÃ©dia, les mÃ©dias",1
https://www.youtube.com/watch?v=nAO21ec1lqc,,,2020-12-12,true,Education,-1,Modéliser l'avenir de l'humanité,https://www.youtube.com/watch?v=nAO21ec1lqc,627549,"['https://www.youtube.com/watch?v=mj9Fma0dRoE', 'https://www.youtube.com/watch?v=Bnbx4QoCU3o', 'https://www.youtube.com/watch?v=6gbONovAl8A']",Heu?reka,-1,"Heu?reka, Heu7reka, Euhreka, Euh reka, Comprendre l'Ã©conomie, Comprendre la finance, Vulgariser l'Ã©conomie, Vulgariser l'a finance",1
https://www.youtube.com/watch?v=A66VXW7moCc,,,2022-06-02,true,News & Politics,2,Javier Cercas / À quoi sert encore la reine d’Angleterre ? - 28 Minutes - ARTE,https://www.youtube.com/watch?v=A66VXW7moCc,2169,"['https://www.youtube.com/watch?v=No5Pxp1_9Xg', 'https://www.youtube.com/watch?v=4k5IjFnaxdQ', 'https://www.youtube.com/watch?v=scneCqv3rzI']",28 minutes - ARTE,-1,"DÃ©bat, 28 minutes, Arte, Ãlisabeth quin, Nadia daam, actualitÃ©, international, Alix Van PÃ©e, GaÃ«l Legras, Xavier Mauduit, Sandrine Lecalvez, Javier Cercas, LittÃ©rature espagnole, littÃ©rature catalane, Catalogne, IndÃ©pendance : Terra Alta II, roman policier, Ã quoi sert encore la reine dâAngleterre ?, 70 ans de rÃ¨gne dâElizabeth II, monarchie, Royaume-Uni, festivitÃ©s au Royaume-Uni, famille royale britannique, jubilÃ©, uniformes scolaires, Vladimir Poutine, Staline, sosies de Poutine",5
https://www.youtube.com/watch?v=vWcV8ZPBEDg,,,2022-05-26,true,Entertainment,-1,L’interview exclusive de Mélanie Diam’s sur Brut,https://www.youtube.com/watch?v=vWcV8ZPBEDg,3311666,"['https://www.youtube.com/watch?v=jRrNZXzsPZc', 'https://www.youtube.com/watch?v=_8DnPoeKwPk', 'https://www.youtube.com/watch?v=_MRARKgVD0Q']",Brut,1450000,"brut, interview, diams, diam's, mÃ©lanie, mÃ©lanie diams, salam, vitaa, confessions nocturnes, boulette, lyrics, live, paroles, jeune demoiselle, marine, peter pan, retour, voile, islam, musulm, musulmane",5
https://www.youtube.com/watch?v=S6tLTBnijzQ,,,2022-04-19,true,News & Politics,-1,"Anice Lajnef : Dédollarisation ""Poutine est entouré de joueurs d'échec.""",https://www.youtube.com/watch?v=S6tLTBnijzQ,515726,"['https://www.youtube.com/watch?v=sdCOSR9Ui3I', 'https://www.youtube.com/watch?v=thHst0AD7oo', 'https://www.youtube.com/watch?v=7-AzTqIc9I8']",Sud Radio,-1,"Bercoff, sud radio",12
https://www.youtube.com/watch?v=FnD2ZUAl7tE,,,2022-05-02,true,Music,662,"Pourquoi les grands guitaristes jouent ""MAL"" ?",https://www.youtube.com/watch?v=FnD2ZUAl7tE,154406,"['https://www.youtube.com/watch?v=xD4oq153cm8', 'https://www.youtube.com/watch?v=hfujnftDJgU', 'https://www.youtube.com/watch?v=P_6tAw8R7rs']",Florent Garcia,-1,"florent garcia, florian garcia, david gilmour, jimi hendrix, jimmy page, john lee hooker, guitare, facile, dÃ©butant, tuto, leÃ§on",11
https://www.youtube.com/watch?v=BuEiEcwbEuU,,,2022-02-15,true,Science & Technology,-1,"Le crash est-il évitable ? Conférence à ""Sup'Aéro"".",https://www.youtube.com/watch?v=BuEiEcwbEuU,106133,"['https://www.youtube.com/watch?v=FoCN8vFPMz4', 'https://www.youtube.com/watch?v=kst6UtUvdLs', 'https://www.youtube.com/watch?v=94IxSYo5wtM']",aurelien barrau,-1,"aurÃ©lien, barrau, supaÃ©ro, Ã©cologie, crash",1
https://www.youtube.com/watch?v=ckaErodDLnQ,,,2019-05-09,true,Entertainment,-1,Fin du monde : l'appel d'Aurélien Barrau - C à Vous - 09/05/2019,https://www.youtube.com/watch?v=ckaErodDLnQ,535289,"['https://www.youtube.com/watch?v=dfZT898ZClA', 'https://www.youtube.com/watch?v=Aul0M26mWwc', 'https://www.youtube.com/watch?v=wHm4eMydt6w']",C à vous,-1,"c Ã  vous, france 5, anne-elisabeth lemoine, maxime switek, pierre lescure, patrick cohen, marion ruggieri, aurÃ©lien barrau, Ã©cologie, fin du monde, macron",7
https://www.youtube.com/watch?v=Aul0M26mWwc,,,2020-02-12,true,Entertainment,283,"Clique avec Omar Sy, Bérénice Bejo et Aurélien Barrau - CANAL+",https://www.youtube.com/watch?v=Aul0M26mWwc,225724,"['https://www.youtube.com/watch?v=lS-4NhhvRww', 'https://www.youtube.com/watch?v=sRSqKlznB9w', 'https://www.youtube.com/watch?v=uNPLTIqEPAc']",Clique TV,1450000,"Mouloud Achour, Clique, mouloud, report, portrait, interview, documentaire, Clique TV",7
https://www.youtube.com/watch?v=nUZD_P5Hzcw,,,2022-05-30,true,Entertainment,141,"Nakk : ""Je rappais à l'époque où c'était la honte de rapper"" - Clique Talk",https://www.youtube.com/watch?v=nUZD_P5Hzcw,14612,"['https://www.youtube.com/watch?v=WsiIqKUAeFc', 'https://www.youtube.com/watch?v=tGIezuOxvt8', 'https://www.youtube.com/watch?v=K3tGGI7G0FY']",Clique TV,1450000,"CLIQUE, MOULOUD, CLIQUE TV, CANAL+, CANAL PLUS, CLIQUE X, Mouloud Achour, INTERVIEW, NAKK, NAKK MENDOSA, DARKSUN 2, CAMEROUN, MONTRÃAL, BOBIGNY TERMINUS",7
https://www.youtube.com/watch?v=E7vscTxD308,,,2018-10-02,true,News & Politics,130,Anarchie VS Capitalisme ? Tancrède Ramonet EN DIRECT],https://www.youtube.com/watch?v=E7vscTxD308,392984,"['https://www.youtube.com/watch?v=iCu-zqidtPo', 'https://www.youtube.com/watch?v=OM03TQPJ-rQ', 'https://www.youtube.com/watch?v=GBuEgZwTaAM']",Thinkerview,-1,"vidÃ©o, partage, tÃ©lÃ©phone-appareil photo, visiophone, gratuit, envoi",16
https://www.youtube.com/watch?v=lz0fqCVhvrg,,,2018-05-24,true,News & Politics,408,"Jean ZIEGLER : ""Il faut détruire le capitalisme""",https://www.youtube.com/watch?v=lz0fqCVhvrg,57502,"['https://www.youtube.com/watch?v=sIJd1kuR2Ps', 'https://www.youtube.com/watch?v=YTnUtpzMJRk', 'https://www.youtube.com/watch?v=dS78lfBXkeg']",L'invité,-1,"tv5monde, l'invitÃ©, patrick simonin, replay, info, culture, tv5, jean ziegler, suisse, genÃ¨ve, france, capitalisme, communisme, che guevara, rÃ©volution, grÃ¨ve, fidel castro, europe, faim, famine, pauvretÃ©, monde, planÃ¨te, le sud, occident, orient, pollution, inÃ©galitÃ©, solidaritÃ©, bourse, entreprises, richesse",16
https://www.youtube.com/watch?v=FoCN8vFPMz4,,,2022-01-06,true,Education,680,Arthur Keller – Les défis de notre temps : caractérisation systémique et stratégie systémique,https://www.youtube.com/watch?v=FoCN8vFPMz4,346633,"['https://www.youtube.com/watch?v=4MfAL6FVaOs', 'https://www.youtube.com/watch?v=EUK7I3R9a3E', 'https://www.youtube.com/watch?v=VDUwp53DkTA']",CentraleSupélec,-1,"confÃ©rences de arthur keller, arthur keller sur youtube, risques systÃ©miques arthur keller, arthur keller centralesupelec",1
https://www.youtube.com/watch?v=Dc6kw3AhU-E,,,2022-05-09,true,People & Blogs,395,"Alpha Blondy:""Je voulais que mes frères francophones comprennent le message universel de Bob Marley""",https://www.youtube.com/watch?v=Dc6kw3AhU-E,185873,"['https://www.youtube.com/watch?v=hrwoq1LITiM', 'https://www.youtube.com/watch?v=7-AzTqIc9I8', 'https://www.youtube.com/watch?v=Df2zlhBngrg']",Sud Radio,-1,"actu, actualite, actualitÃ©, actualitÃ©s, album, alpha blondy, bob marley, chanson, clef d'une vie, concert, cote d'ivoir, cÃ©lÃ©britÃ©, jacques pessis, marley, message universel, musique, news, personnalitÃ©, radio, radio actu, radio actualitÃ©, radio news, reggae, sud radio, sudradio, universel",12
https://www.youtube.com/watch?v=3wEHfMUmrKw,,,2021-03-25,true,News & Politics,-1,"Bernard Lugan répond aux aux décoloniaux, aux islamo gauchistes et aux terroristes de la repentance",https://www.youtube.com/watch?v=3wEHfMUmrKw,551326,"['https://www.youtube.com/watch?v=tfFEeXDSwOA', 'https://www.youtube.com/watch?v=D8Y5UFBFNEo', 'https://www.youtube.com/watch?v=ehM4jnW6pDQ']",Sud Radio,-1,"vidÃ©o, partage, tÃ©lÃ©phone-appareil photo, visiophone, gratuit, envoi",9
https://www.youtube.com/watch?v=NYhKM6zI2nM,,,2022-03-04,true,News & Politics,-1,"Charles Gave - Sanctions économiques : «&nbsp;La Russie peut tenir deux ans, la France deux mois !&nbsp;»",https://www.youtube.com/watch?v=NYhKM6zI2nM,1879115,"['https://www.youtube.com/watch?v=ssked06Nj28', 'https://www.youtube.com/watch?v=S6tLTBnijzQ', 'https://www.youtube.com/watch?v=8ocCL3u3mAA']",Sud Radio,-1,"vidÃ©o, partage, tÃ©lÃ©phone-appareil photo, visiophone, gratuit, envoi",6
https://www.youtube.com/watch?v=3dW0DhAWJdE,,,2022-05-25,true,People & Blogs,585,La BCE entre en guerre contre la crypto-monnaie ? Pourquoi le système panique ? - Yann Le Floch,https://www.youtube.com/watch?v=3dW0DhAWJdE,98459,"['https://www.youtube.com/watch?v=c_4Ey8T_jeE', 'https://www.youtube.com/watch?v=xUKsa3GMJ-o', 'https://www.youtube.com/watch?v=X5yRIPifHdQ']",Sud Radio,-1,"Bercoff, actu, actualite, actualitÃ©, actualitÃ©s, news, radio, radio actu, radio actualitÃ©, radio news, sud radio, sudradio, politique, parlons vrai",12
https://www.youtube.com/watch?v=gYlJdGpCzAo,,,2022-04-26,true,News & Politics,-1,"Elon Musk rachète Twitter - Idriss Aberkane : ""C'est une révolution !""",https://www.youtube.com/watch?v=gYlJdGpCzAo,555640,"['https://www.youtube.com/watch?v=2ksREEOIbhA', 'https://www.youtube.com/watch?v=wNKwetQ9Df0', 'https://www.youtube.com/watch?v=HFAzxA-grmU']",Sud Radio,-1,"Bercoff, sud radio",6
https://www.youtube.com/watch?v=b531M_XtAJw,,,2022-06-03,true,News & Politics,433,"DIPLOMATES, PREFETS, MILITAIRES... POURQUOI ILS N'EN PEUVENT PLUS SOUS MACRON",https://www.youtube.com/watch?v=b531M_XtAJw,62771,"['https://www.youtube.com/watch?v=XA5-IebCoiA', 'https://www.youtube.com/watch?v=EkE229ybABc', 'https://www.youtube.com/watch?v=rkv4EAL4fLM']",Le Média,-1,"vidÃ©o, partage, tÃ©lÃ©phone-appareil photo, visiophone, gratuit, envoi",12
https://www.youtube.com/watch?v=Go9fHwIEgag,,,2022-06-02,true,Entertainment,101,"Contre les profiteurs de crise ! Denis Robert, Leïla Chaibi &amp; François Ruffin !",https://www.youtube.com/watch?v=Go9fHwIEgag,13538,"['https://www.youtube.com/watch?v=QOYYJdzFw0I', 'https://www.youtube.com/watch?v=2OSU_uEdRm4', 'https://www.youtube.com/watch?v=97HEOMSHl_I']",FRANÇOIS RUFFIN,-1,"vidÃ©o, partage, tÃ©lÃ©phone-appareil photo, visiophone, gratuit, envoi",11
https://www.youtube.com/watch?v=iuvMbwEPGLE,,,2022-05-22,true,News & Politics,-1,"Avec la Nouvelle Union Populaire, plus une retraite en dessous du SMIC",https://www.youtube.com/watch?v=iuvMbwEPGLE,331960,"['https://www.youtube.com/watch?v=b2c7zbKoows', 'https://www.youtube.com/watch?v=p5S2JGe8zO0', 'https://www.youtube.com/watch?v=qxQfb9q8pyw']",JEAN-LUC MÉLENCHON,-1,"smic, retraite, pouvoir d'achat, prix, premier ministre, mÃ©lenchon, grand jury, ndiaye, nupes, borne",11
https://www.youtube.com/watch?v=za8jzdao20Y,,,2022-05-26,true,News & Politics,-1,"Guerre en Ukraine : ""L’OTAN constitue une menace militaire pour les Russes"" (ambassadeur de Chine)",https://www.youtube.com/watch?v=za8jzdao20Y,322143,"['https://www.youtube.com/watch?v=vk7TfEmZLT0', 'https://www.youtube.com/watch?v=AGINmVnr734', 'https://www.youtube.com/watch?v=PbOdApL-ILo']",Europe 1,1060000,"europe 1, cnews, BFM, BFMTV, RMC, Sud Radio, Valeurs Actuelles, LCI, Le Parisien, RT France, Public SÃ©nat, VA Plus, Le Huff Post, Ukraine guerre, Ukraine invasion, Ukraine Russie guerre, Ukraine Russie direct, Guerre, 3e guerre mondiale, Poutine, Kiev, Volodymyr Zelensky, Zelensky, Vladimir Poutine, Ukraine carte, Guerre en Ukraine en direct, gaz russe, Donbass, Ukraine News, Russie menace nuclÃ©aire, Russie Moldavie, Guerre Ukraine, Chine, Chine Russie, Lu Shaye",12
https://www.youtube.com/watch?v=d-rje3c8J8o,,,2022-05-20,true,News & Politics,971,"""L'Allemagne veut l'effondrement de notre nucléaire pour nous vendre leur modèle !"" - Fabien Bouglé",https://www.youtube.com/watch?v=d-rje3c8J8o,167702,"['https://www.youtube.com/watch?v=tGVTyPqzGq4', 'https://www.youtube.com/watch?v=p9oVkp7SdEE', 'https://www.youtube.com/watch?v=tcF_CU3w6zE']",Sud Radio,-1,"NuclÃ©aire, France, Allemagne, Politique, centrale nuclÃ©aire, bombe nuclÃ©aire, Ã©nergie nuclÃ©aire",12
https://www.youtube.com/watch?v=J3Smlg3B1Js,,,2022-03-01,true,News & Politics,887,"Klaus Kinzler : ""Je n'ai jamais entendu autant de conneries en deux ans d'IEP"".",https://www.youtube.com/watch?v=J3Smlg3B1Js,294042,"['https://www.youtube.com/watch?v=Zwb5CNqMlr8', 'https://www.youtube.com/watch?v=xpPuloQdY0Q', 'https://www.youtube.com/watch?v=UqCzPMxhb3U']",Sud Radio,-1,"Bercoff, sud radio",8
https://www.youtube.com/watch?v=mXbA8bmdH-g,,,2021-08-31,true,News & Politics,515,"Pierre Valentin - ""L’idéologie woke face au wokisme”",https://www.youtube.com/watch?v=mXbA8bmdH-g,124724,"['https://www.youtube.com/watch?v=rU-cmGNexF4', 'https://www.youtube.com/watch?v=SdEyawdwisw', 'https://www.youtube.com/watch?v=Zwb5CNqMlr8']",Sud Radio,-1,"vidÃ©o, partage, tÃ©lÃ©phone-appareil photo, visiophone, gratuit, envoi",8
https://www.youtube.com/watch?v=SdEyawdwisw,,,2021-10-05,true,Film & Animation,-1,"Woke, Cancel Culture, Gender studies… Assiste-t-on à une américanisation des idées ?",https://www.youtube.com/watch?v=SdEyawdwisw,121104,"['https://www.youtube.com/watch?v=DoKXqHwo5Lg', 'https://www.youtube.com/watch?v=Cxyojx23H0I', 'https://www.youtube.com/watch?v=Zwb5CNqMlr8']",France Culture,-1,"4 Octobre 2021, France Culture, La grande table deuxiÃ¨me partie, Olivia Gesbert",8
https://www.youtube.com/watch?v=quvCC7ktuCA,,,2021-05-13,true,Education,-1,Faut-il croire à l'Astrologie ?,https://www.youtube.com/watch?v=quvCC7ktuCA,461722,"['https://www.youtube.com/watch?v=kOli5sZn_rg', 'https://www.youtube.com/watch?v=Oi49ymMhYHw', 'https://www.youtube.com/watch?v=uG2PcA3Ynt0']",Cyrus North,-1,Cyrus north,8
https://www.youtube.com/watch?v=2HxbB0R6hC4,,,2020-05-20,true,Education,-1,The Power of Solitude,https://www.youtube.com/watch?v=2HxbB0R6hC4,726159,"['https://www.youtube.com/watch?v=VDbq400rGIw', 'https://www.youtube.com/watch?v=SsJzKW79vQI', 'https://www.youtube.com/watch?v=b6W1MFdUh2w']",Cyrus North,-1,"Cyrus, North",8
https://www.youtube.com/watch?v=XvaB1eER8E8,,,2021-09-15,true,Education,-1,Mon problème avec la liberté d'expression,https://www.youtube.com/watch?v=XvaB1eER8E8,332439,"['https://www.youtube.com/watch?v=zlm1aajH6gY', 'https://www.youtube.com/watch?v=vTrDOyyGS1o', 'https://www.youtube.com/watch?v=DP9_6hGgq8E']",Cyrus North,-1,Cyrus north,8
https://www.youtube.com/watch?v=NwgM-mlQKi8,,,2021-10-04,true,Science & Technology,-1,Éric Zemmour-Michel Onfray : leur premier débat,https://www.youtube.com/watch?v=NwgM-mlQKi8,455960,"['https://www.youtube.com/watch?v=365KYGVpSbM', 'https://www.youtube.com/watch?v=HVHqbm_RuIY', 'https://www.youtube.com/watch?v=5IfhKMGiiEM']",Le Point,-1,"Le, Point, LPT, ActualitÃ©, Information, Journal, Magazine, Hebdomadaire",9
https://www.youtube.com/watch?v=AmMnx0fMlyg,,,2022-04-30,true,News & Politics,-1,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Législatives : on peut encore changer le cours de l'histoire - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/oeed"" dir=""auto"">#OEED</a>",https://www.youtube.com/watch?v=AmMnx0fMlyg,593446,"['https://www.youtube.com/watch?v=iuvMbwEPGLE', 'https://www.youtube.com/watch?v=kcMMZ7QRnY8', 'https://www.youtube.com/watch?v=DaaztejGyfM']",JEAN-LUC MÉLENCHON,-1,"Macron, le pen, mÃ©lenchon, lÃ©gislatives, Ruquier, on est en direct, retraite, nuclÃ©aire, Ukraine, abstention, prÃ©sidentielle",11
https://www.youtube.com/watch?v=Mjv1w66pydA,,,2022-02-02,true,News & Politics,-1,"Michel Onfray : ""Notre démocratie n'existe plus, notre Constitution n'existe plus""",https://www.youtube.com/watch?v=Mjv1w66pydA,391797,"['https://www.youtube.com/watch?v=LXFnsokj-YM', 'https://www.youtube.com/watch?v=365KYGVpSbM', 'https://www.youtube.com/watch?v=ehM4jnW6pDQ']",Europe 1,1060000,"europe 1, news, cnews, BFM, BFMTV, RMC, Sud Radio, LCI, Le Parisien, RT France, Public SÃ©nat, VA Plus, Le Huff Post, ValÃ©rie PÃ©cresse, prÃ©sidentielle, Zemmour, Macron, Emmanuel MAcron, Le Pen, prÃ©sidentielle 2022, prÃ©sidentielle candidat, prÃ©sidentielle Zemmour, MÃ©lenchon, Front National, LREM, La France Insoumise, Christiane Taubira, Les RÃ©publicains, primaire de la gauche, politique, Marine Le Pen, michel onfray, michel onfray zemmour, onfray, michel onfray clash, Eric Zemmour",9
https://www.youtube.com/watch?v=ehM4jnW6pDQ,,,2021-03-04,true,News & Politics,-1,"Michel Onfray - ""Notre civilisation s'effondre, une autre est en train de s'annoncer""",https://www.youtube.com/watch?v=ehM4jnW6pDQ,874998,"['https://www.youtube.com/watch?v=sgIWGH6lIxU', 'https://www.youtube.com/watch?v=o7XkKE0gv6k', 'https://www.youtube.com/watch?v=DaaztejGyfM']",Sud Radio,-1,"vidÃ©o, partage, tÃ©lÃ©phone-appareil photo, visiophone, gratuit, envoi",9
https://www.youtube.com/watch?v=-PZrk3PCUeM,,,2017-02-06,true,Howto & Style,11,"LUCRÈCE (vers 94-54 av. J.-C.) – Une vie, une œuvre [1996]",https://www.youtube.com/watch?v=-PZrk3PCUeM,21688,"['https://www.youtube.com/watch?v=G6SxRTwJQlk', 'https://www.youtube.com/watch?v=OHPswFJBtPw', 'https://www.youtube.com/watch?v=LlmYY8AERs4']",Rien ne veut rien dire,-1,"LucrÃ¨ce, Une vie une oeuvre, France Culture, poÃ¨te, antiquitÃ©, latine, de natura rerum, atomisme, Ã©picure, Ã©mission, documentaire, Ã©picurisme, philosophie, antique",9
https://www.youtube.com/watch?v=c1zhja4N8hw,,,2021-09-29,true,News & Politics,4,Gaspard Koenig - Notre vagabonde liberté : à cheval sur les traces de Montaigne,https://www.youtube.com/watch?v=c1zhja4N8hw,6076,"['https://www.youtube.com/watch?v=SOuI4QD7UAw', 'https://www.youtube.com/watch?v=8u0g1V_TCJs', 'https://www.youtube.com/watch?v=NZwhvTRQZuM']",librairie mollat,-1,"Librairie, Mollat, Bordeaux, Gaspard Koenig, Notre vagabonde libertÃ© : Ã  cheval sur les traces de Montaigne, Ã©ditions de l'Observatoire Le Point, Michel Onfray, philosophie, Montaigne, les essais, voyage, libertÃ©",9
https://www.youtube.com/watch?v=RN62qLAFy0A,,,2022-06-03,true,Science & Technology,532,"Su-75 en retard, pénurie d'avions de ligne, l'Inde annule ses hélicos russes, F-15K - Air&amp;Cosmos",https://www.youtube.com/watch?v=RN62qLAFy0A,135316,"['https://www.youtube.com/watch?v=vlql6xl3m4A', 'https://www.youtube.com/watch?v=t18Rce6sh-E', 'https://www.youtube.com/watch?v=rdeWZxHdcYg']",Xavier Tytelman,-1,"su-75, sukhoi 75, f-15k, elephant walk, pÃ©nurie avions, certification boeing 737 max, difficultÃ©s boeing 737 max, icbm sarmat, missile sarmat, eurofighter, ef2000 record, inde russie, cma cgm air france, qantas sunrise, a350-1000 ulr, reconstruction an-225, an-225 programme, boeing 737 max10, evtol alia, evtol contrats, airbus h160, h160 marine nationale, munitions rodeuses armÃ©e franÃ§aise, f15k",12
https://www.youtube.com/watch?v=pHFvetlQ-Mg,,,2022-05-18,true,News & Politics,-1,"Le reportage choc sur les soignants suspendus :""Ils nous ont soignés, on les a méprisés"" F. Moine",https://www.youtube.com/watch?v=pHFvetlQ-Mg,237445,"['https://www.youtube.com/watch?v=X5yRIPifHdQ', 'https://www.youtube.com/watch?v=c80ELzCNmec', 'https://www.youtube.com/watch?v=d-rje3c8J8o']",Sud Radio,-1,"Soignants, Politique, SantÃ©, Covid, santÃ©, vaccin covid soignants, vaccin obligatoire soignants",12
https://www.youtube.com/watch?v=moySD4CtQkQ,,,2022-05-24,true,Entertainment,-1,"Vaccination et troubles menstruels : ""On a été surpris par le nombre de déclarations sur ce sujet""",https://www.youtube.com/watch?v=moySD4CtQkQ,435372,"['https://www.youtube.com/watch?v=asgHKNE0RXI', 'https://www.youtube.com/watch?v=zyieU8S8kwY', 'https://www.youtube.com/watch?v=FnD2ZUAl7tE']",Public Sénat,-1,"Parlementaire, Politique, Public SÃ©nat, SÃ©nat",12
https://www.youtube.com/watch?v=c_4Ey8T_jeE,,,2022-06-02,true,People & Blogs,-1,"Double victoire pour des soignants non vaccinés, leur avocat, Maître Tarek Koraïtem, s'explique",https://www.youtube.com/watch?v=c_4Ey8T_jeE,346458,"['https://www.youtube.com/watch?v=NSi57TEqfB8', 'https://www.youtube.com/watch?v=kmVU0jOiOo8', 'https://www.youtube.com/watch?v=N1PvaQwl73w']",Sud Radio,-1,"Bercoff, actu, actualite, actualitÃ©, actualitÃ©s, news, radio, radio actu, radio actualitÃ©, radio news, sud radio, sudradio",12
https://www.youtube.com/watch?v=Rj3jTw2DxXQ,,,2015-10-02,true,Science & Technology,-1,Quantum mechanics in 7 Ideas - unexpected sciences # 16,https://www.youtube.com/watch?v=Rj3jTw2DxXQ,2579731,"['https://www.youtube.com/watch?v=ZJbmN2WT6x8', 'https://www.youtube.com/watch?v=YrOyRCD7M14', 'https://www.youtube.com/watch?v=tLdQqsWPAKI']",ScienceEtonnante,1220000,"Quantum Mechanics (Field Of Study), Physique, MÃ©canique quantique, Heisenberg, Bohr, Einstein",7
https://www.youtube.com/watch?v=okKCWWg80Fs,,,2021-10-04,true,News & Politics,-1,1994 : Le débat entre Bernard Tapie et Jean-Marie Le Pen | Archive INA,https://www.youtube.com/watch?v=okKCWWg80Fs,503484,"['https://www.youtube.com/watch?v=OPpBavtgCas', 'https://www.youtube.com/watch?v=j6TyAfwKdrY', 'https://www.youtube.com/watch?v=qF5WDNHuBhE']",INA Politique,-1,"INA, Archive, Institut national de l'audiovisuel, interview, politique, bernard tapie, Le Pen, racisme, France",10
https://www.youtube.com/watch?v=IAbMxaDdhCc,,,2013-06-26,true,News & Politics,190,Audition de Dominique Strauss-Kahn sur le rôle des banques dans l'évasion fiscale,https://www.youtube.com/watch?v=IAbMxaDdhCc,209799,"['https://www.youtube.com/watch?v=oSu2D59ve34', 'https://www.youtube.com/watch?v=7pvZCTW1W-I', 'https://www.youtube.com/watch?v=bD_GVqlResY']",Public Sénat,-1,"Public, SÃ©nat, politique, dsk, Dominique Strauss-Kahn, Ã©vasion fiscale, banques, Politics (TV Genre), Audition, Auditions, finance, Ã©conomie",10
