Date,FamilyFriendly,Genre,Commentaires,Titre,URL,Vues,Suivant,Profondeur,Chaine,Abonnes
2022-06-01,true,News & Politics,730,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Meeting de la Nouvelle Union Populaire Écologique et Sociale à Paris - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/nupesparis"" dir=""auto"">#NupesParis</a>",https://www.youtube.com/watch?v=97HEOMSHl_I,129959,"['https://www.youtube.com/watch?v=b2c7zbKoows', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE', 'https://www.youtube.com/watch?v=CWR8J3-LYmw']",3,JEAN-LUC MÉLENCHON,771K subscribers
2022-06-03,true,News & Politics,"1,118",Macron veut détruire notre système scolaire,https://www.youtube.com/watch?v=b2c7zbKoows,79062,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=Gwougz56s-s', 'https://www.youtube.com/watch?v=FMYcAUb_JNE']",3,JEAN-LUC MÉLENCHON,771K subscribers
2022-06-01,true,News & Politics,104,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Meeting de la Nouvelle Union Populaire Écologique et Sociale à Paris - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/nupesparis"" dir=""auto"">#NupesParis</a>",https://www.youtube.com/watch?v=vuLKvamKfhY,15035,"['https://www.youtube.com/watch?v=w4v9CRueEf8', 'https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=Go9fHwIEgag']",3,La France insoumise,67.3K subscribers
2022-05-09,true,News & Politics,"4,042","Une ancienne députée En Marche balance tout : ""Macron est un algorithme !""",https://www.youtube.com/watch?v=kmVU0jOiOo8,1073181,"['https://www.youtube.com/watch?v=xQjppHg7hGc', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE', 'https://www.youtube.com/watch?v=X5yRIPifHdQ']",3,Sud Radio,636K subscribers
2022-06-03,true,News & Politics,268,"Massacre d'Oradour-sur-Glane : ""On pensait que la 2nd Guerre Mondiale était finie"" - R Hébras",https://www.youtube.com/watch?v=GESBkTA2Faw,9805,"['https://www.youtube.com/watch?v=Auw_J4BZ-ns', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE', 'https://www.youtube.com/watch?v=c7EbjIvfcgA']",3,Sud Radio,636K subscribers
2022-06-03,true,News & Politics,"1,118",Macron veut détruire notre système scolaire,https://www.youtube.com/watch?v=b2c7zbKoows,79062,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=FMYcAUb_JNE', 'https://www.youtube.com/watch?v=XA5-IebCoiA']",3,JEAN-LUC MÉLENCHON,771K subscribers
2019-11-25,true,Education,0,La bande dessinée entre la presse et le livre (1/2) - De Töpffer à Bécassine,https://www.youtube.com/watch?v=i6RIXphF96Y,404,"['https://www.youtube.com/watch?v=j1ONgQzVdbc', 'https://www.youtube.com/watch?v=4kwdK5cOsXg', 'https://www.youtube.com/watch?v=nyKX1DUS71M']",3,Bibliothèque nationale de France BnF,18.8K subscribers
2012-04-06,true,Nonprofits & Activism,5,La valeur et le prix des oeuvres d'art,https://www.youtube.com/watch?v=gyIYOLU4goY,9613,"['https://www.youtube.com/watch?v=4pyhJJ_7OvY', 'https://www.youtube.com/watch?v=PHX3QgCNsus', 'https://www.youtube.com/watch?v=db2rhB49IGo']",3,KTOTV,589K subscribers
2011-11-05,true,Howto & Style,Comments are turned off. ,1 partie du livre Ézéchiel en audio / image,https://www.youtube.com/watch?v=whmlzmWFZjY,80984,"['https://www.youtube.com/watch?v=rjDdtL-cigo', 'https://www.youtube.com/watch?v=v5LqgGWetZs', 'https://www.youtube.com/watch?v=n3v3uWbaOOw']",3,La Sentinelle,<!--css-build:shady-->
2022-05-13,true,Education,10,"[Visite privée] ""L'aventure Champollion"" à la BnF",https://www.youtube.com/watch?v=toqDqMdarTc,2977,"['https://www.youtube.com/watch?v=Q229f-Zir38', 'https://www.youtube.com/watch?v=uRsU7pzGQKE', 'https://www.youtube.com/watch?v=fTkQPkNHm0k']",3,Scribe Accroupi,15.8K subscribers
2022-05-18,true,Education,Comments are turned off. ,Champollion et la recherche sur les textes : questions d’actualité,https://www.youtube.com/watch?v=VxdwXs900rU,1196,"['https://www.youtube.com/watch?v=4kwdK5cOsXg', 'https://www.youtube.com/watch?v=71YjqnzmT2o', 'https://www.youtube.com/watch?v=toqDqMdarTc']",3,Bibliothèque nationale de France BnF,18.8K subscribers
2017-11-29,true,Education,76,Les barbares: l’altérité nécessaire ?,https://www.youtube.com/watch?v=AB9oYEusTM8,74694,"['https://www.youtube.com/watch?v=JShZLAvDFok', 'https://www.youtube.com/watch?v=IuRpinJvKdI', 'https://www.youtube.com/watch?v=xR7R2MAgfyE']",3,Université de Genève (UNIGE),16.3K subscribers
2020-02-14,true,Education,24,"Tolkien, voyage en Terre du Milieu - Tolkien, poète de la “route perdue”",https://www.youtube.com/watch?v=4kaxECgShZM,10209,"['https://www.youtube.com/watch?v=Wkzyfp0hmys', 'https://www.youtube.com/watch?v=pF4rRwJOeXA', 'https://www.youtube.com/watch?v=agJ8zDYR-iw']",3,Bibliothèque nationale de France BnF,18.8K subscribers
2018-06-01,true,Education,5,Réponse à Pascal par François Jullien | Cours méthodiques et populaires de philosophie,https://www.youtube.com/watch?v=nesKjCopY_U,6645,"['https://www.youtube.com/watch?v=DAd9xPB5qm0', 'https://www.youtube.com/watch?v=lr-u61TGUPo', 'https://www.youtube.com/watch?v=db2rhB49IGo']",3,Bibliothèque nationale de France BnF,18.8K subscribers
2022-04-23,true,Education,7,Le rire mauvais – La Philosophie du quotidien,https://www.youtube.com/watch?v=DCTleA1TFVc,451,"['https://www.youtube.com/watch?v=0sESqfroIQA', 'https://www.youtube.com/watch?v=UQBdXHcIhQk', 'https://www.youtube.com/watch?v=QpkQlH7zJco']",3,Bibliothèque nationale de France BnF,18.8K subscribers
2022-04-26,true,Education,70,Le Premier Empire et Napoléon - Entretien avec Aurélien Lignereux,https://www.youtube.com/watch?v=mdH-y2PAGOU,61869,"['https://www.youtube.com/watch?v=I3uCKA9I6f4', 'https://www.youtube.com/watch?v=kcwc2rKosfY', 'https://www.youtube.com/watch?v=VzyG4hXfsaE']",3,Nota Bonus,194K subscribers
2021-04-07,true,Education,191,La révolution française de 1789 : Entretien avec l'historien Jean-Clément Martin,https://www.youtube.com/watch?v=zyA1BbE1Uw8,108460,"['https://www.youtube.com/watch?v=xK6IcINnzSU', 'https://www.youtube.com/watch?v=l_NyCbdEZ2I', 'https://www.youtube.com/watch?v=C2jdTFbHby0']",3,Nota Bonus,194K subscribers
2022-05-17,true,News & Politics,554,"Crise de l'eau, planète terre invivable ? Emma Haziza [EN DIRECT]",https://www.youtube.com/watch?v=5ysUySSNW3M,544632,"['https://www.youtube.com/watch?v=i86t42xsZPY', 'https://www.youtube.com/watch?v=A-VYejgUCP4', 'https://www.youtube.com/watch?v=H2UzktwofJI']",3,Thinkerview,977K subscribers
2021-02-28,true,Entertainment,"4,482",PYRORCA - SON DROIT DE RÉPONSE A LA VIDÉO DE MAX EST LA,https://www.youtube.com/watch?v=MgpOf1udE00,488857,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=i6RIXphF96Y', 'https://www.youtube.com/watch?v=EjqOctRGB7w']",3,Psyhodelik,182K subscribers
2021-06-13,true,Entertainment,"3,115",TRANQUILLE PYRORCA ?,https://www.youtube.com/watch?v=EjqOctRGB7w,269751,"['https://www.youtube.com/watch?v=Fvsp0j4XAJU', 'https://www.youtube.com/watch?v=MgpOf1udE00', 'https://www.youtube.com/watch?v=F3RiPnP9eSY']",3,Psyhodelik,182K subscribers
2022-05-24,true,Entertainment,389,BLACK LIVES MATTER VERSE 1 MILLIONS DE $ POUR LE BÉBÉ DU CO-FONFONDATEUR DE BLACK LIVES MATTER,https://www.youtube.com/watch?v=MJON4rrjmHk,36655,"['https://www.youtube.com/watch?v=KoKJ-BOFVRY', 'https://www.youtube.com/watch?v=bjfXyQnfuJ4', 'https://www.youtube.com/watch?v=LnN_uMjn5sE']",3,Psyhodelik,182K subscribers
2022-06-01,true,News & Politics,730,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Meeting de la Nouvelle Union Populaire Écologique et Sociale à Paris - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/nupesparis"" dir=""auto"">#NupesParis</a>",https://www.youtube.com/watch?v=97HEOMSHl_I,129967,"['https://www.youtube.com/watch?v=b2c7zbKoows', 'https://www.youtube.com/watch?v=zyieU8S8kwY', 'https://www.youtube.com/watch?v=Hs5o4MHuZKg']",3,JEAN-LUC MÉLENCHON,771K subscribers
2019-11-25,true,Education,0,La bande dessinée entre la presse et le livre (1/2) - De Töpffer à Bécassine,https://www.youtube.com/watch?v=i6RIXphF96Y,404,"['https://www.youtube.com/watch?v=j1ONgQzVdbc', 'https://www.youtube.com/watch?v=4kwdK5cOsXg', 'https://www.youtube.com/watch?v=fOA24Z8p6Z0']",3,Bibliothèque nationale de France BnF,18.8K subscribers
2022-05-17,true,Education,155,Qui étaient vraiment les révolutionnaires ? - Entretien avec Olivier Coquard,https://www.youtube.com/watch?v=Fvsp0j4XAJU,69081,"['https://www.youtube.com/watch?v=mdH-y2PAGOU', 'https://www.youtube.com/watch?v=zyA1BbE1Uw8', 'https://www.youtube.com/watch?v=qOSTv6ovcW0']",3,Nota Bonus,194K subscribers
2022-06-03,true,News & Politics,"1,110",Macron veut détruire notre système scolaire,https://www.youtube.com/watch?v=b2c7zbKoows,79067,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=Gwougz56s-s', 'https://www.youtube.com/watch?v=FMYcAUb_JNE']",4,JEAN-LUC MÉLENCHON,771K subscribers
2022-06-02,true,People & Blogs,"1,505","Double victoire pour des soignants non vaccinés, leur avocat, Maître Tarek Koraïtem, s'explique",https://www.youtube.com/watch?v=c_4Ey8T_jeE,277177,"['https://www.youtube.com/watch?v=Auw_J4BZ-ns', 'https://www.youtube.com/watch?v=GESBkTA2Faw', 'https://www.youtube.com/watch?v=H2UzktwofJI']",4,Sud Radio,636K subscribers
2022-02-15,true,News & Politics,"1,495","<span dir=""auto"" class=""style-scope yt-formatted-string"">Conférence de Jean-Luc Mélenchon à la Sorbonne - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/melenchonsorbonne"" dir=""auto"">#MelenchonSorbonne</a>",https://www.youtube.com/watch?v=sT6qeNbmHB8,497649,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=QOYYJdzFw0I', 'https://www.youtube.com/watch?v=vOXTryecScA']",4,JEAN-LUC MÉLENCHON,771K subscribers
2022-05-31,true,News & Politics,245,"À l'air libre (252) : Affaire Damien Abad, Margaux et Chloé prennent la parole",https://www.youtube.com/watch?v=oCrHtasllZI,64785,"['https://www.youtube.com/watch?v=DwMLP7kaArM', 'https://www.youtube.com/watch?v=HUf8ySs_4WU', 'https://www.youtube.com/watch?v=cnsKNvDplFo']",4,Mediapart,572K subscribers
2022-06-02,true,People & Blogs,"1,505","Double victoire pour des soignants non vaccinés, leur avocat, Maître Tarek Koraïtem, s'explique",https://www.youtube.com/watch?v=c_4Ey8T_jeE,277177,"['https://www.youtube.com/watch?v=Auw_J4BZ-ns', 'https://www.youtube.com/watch?v=GESBkTA2Faw', 'https://www.youtube.com/watch?v=H2UzktwofJI']",4,Sud Radio,636K subscribers
2022-05-19,true,Film & Animation,145,Damon Albarn - Une histoire anglaise | ARTE,https://www.youtube.com/watch?v=H2UzktwofJI,80045,"['https://www.youtube.com/watch?v=23iEY6GiB84', 'https://www.youtube.com/watch?v=LmfCaHaEa34', 'https://www.youtube.com/watch?v=9wvQM6aGqZw']",4,ARTE,2.44M subscribers
2022-06-01,true,News & Politics,108,"Clément Viktorovitch : Une réforme des retraites, mais pour quoi faire ?",https://www.youtube.com/watch?v=LZb-A-9QpDo,24876,"['https://www.youtube.com/watch?v=FqURJqEk9Us', 'https://www.youtube.com/watch?v=kXh7WrzLTPU', 'https://www.youtube.com/watch?v=mogP5dTXVLQ']",4,franceinfo,407K subscribers
2022-06-03,true,Comedy,18,"Cumul fête juive et Pentecôte, match France-Danemark et fausses brèves - Le Journal de 17h17",https://www.youtube.com/watch?v=T7NL_y2khHk,10897,"['https://www.youtube.com/watch?v=_ho0RVEYE4o', 'https://www.youtube.com/watch?v=kXh7WrzLTPU', 'https://www.youtube.com/watch?v=zpKo5GHmAIM']",4,France Inter,841K subscribers
2022-05-31,true,News & Politics,38,Clément Viktorovitch : la rhétorique de l’impopularité,https://www.youtube.com/watch?v=FqURJqEk9Us,24744,"['https://www.youtube.com/watch?v=LZb-A-9QpDo', 'https://www.youtube.com/watch?v=kXh7WrzLTPU', 'https://www.youtube.com/watch?v=oNs0sxkXIAY']",4,franceinfo,407K subscribers
2022-06-03,true,News & Politics,"1,110",Macron veut détruire notre système scolaire,https://www.youtube.com/watch?v=b2c7zbKoows,79067,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=Gwougz56s-s', 'https://www.youtube.com/watch?v=ZaEJIvFBr3k']",4,JEAN-LUC MÉLENCHON,771K subscribers
2022-06-02,true,People & Blogs,"1,505","Double victoire pour des soignants non vaccinés, leur avocat, Maître Tarek Koraïtem, s'explique",https://www.youtube.com/watch?v=c_4Ey8T_jeE,277177,"['https://www.youtube.com/watch?v=Auw_J4BZ-ns', 'https://www.youtube.com/watch?v=H2UzktwofJI', 'https://www.youtube.com/watch?v=tGVTyPqzGq4']",4,Sud Radio,636K subscribers
2022-05-30,true,News & Politics,547,Lancement du Parlement de la Nouvelle Union Populaire écologique et sociale,https://www.youtube.com/watch?v=CWR8J3-LYmw,100496,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=Go9fHwIEgag', 'https://www.youtube.com/watch?v=R7hIs-0pQ2o']",4,JEAN-LUC MÉLENCHON,771K subscribers
2022-06-01,true,News & Politics,730,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Meeting de la Nouvelle Union Populaire Écologique et Sociale à Paris - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/nupesparis"" dir=""auto"">#NupesParis</a>",https://www.youtube.com/watch?v=97HEOMSHl_I,129967,"['https://www.youtube.com/watch?v=b2c7zbKoows', 'https://www.youtube.com/watch?v=sT6qeNbmHB8', 'https://www.youtube.com/watch?v=hHmy3gZqNSI']",4,JEAN-LUC MÉLENCHON,771K subscribers
2022-06-02,true,News & Politics,202,Erreur d'encodage,https://www.youtube.com/watch?v=Gwougz56s-s,46042,"['https://www.youtube.com/watch?v=FqURJqEk9Us', 'https://www.youtube.com/watch?v=LipYLwQZlWs', 'https://www.youtube.com/watch?v=LZb-A-9QpDo']",4,franceinfo,407K subscribers
2022-06-02,true,News & Politics,749,"""Le coupable, c'est Macron"" - Eric Zemmour",https://www.youtube.com/watch?v=FMYcAUb_JNE,50459,"['https://www.youtube.com/watch?v=b2c7zbKoows', 'https://www.youtube.com/watch?v=9KCooKCeHto', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE']",4,LCI,557K subscribers
2022-06-03,true,News & Politics,49,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Présentation du plan d'urgence pour la jeunesse de la NUPES - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/urgencejeunesse"" dir=""auto"">#UrgenceJeunesse</a>",https://www.youtube.com/watch?v=w4v9CRueEf8,5293,"['https://www.youtube.com/watch?v=vuLKvamKfhY', 'https://www.youtube.com/watch?v=uhAWUGQh3hk', 'https://www.youtube.com/watch?v=Pb4UipwmneM']",4,La France insoumise,67.3K subscribers
2022-06-01,true,News & Politics,730,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Meeting de la Nouvelle Union Populaire Écologique et Sociale à Paris - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/nupesparis"" dir=""auto"">#NupesParis</a>",https://www.youtube.com/watch?v=97HEOMSHl_I,129967,"['https://www.youtube.com/watch?v=b2c7zbKoows', 'https://www.youtube.com/watch?v=sT6qeNbmHB8', 'https://www.youtube.com/watch?v=QWd5KIgYJIk']",4,JEAN-LUC MÉLENCHON,771K subscribers
2022-06-02,true,Entertainment,77,"Contre les profiteurs de crise ! Denis Robert, Leïla Chaibi &amp; François Ruffin !",https://www.youtube.com/watch?v=Go9fHwIEgag,10879,"['https://www.youtube.com/watch?v=QOYYJdzFw0I', 'https://www.youtube.com/watch?v=2OSU_uEdRm4', 'https://www.youtube.com/watch?v=QWd5KIgYJIk']",4,FRANÇOIS RUFFIN,193K subscribers
2022-05-31,true,News & Politics,"3,700",« Ils savent qu’ils mentent ! » Coup de gueule d’un journaliste anglais qui était au Stade de France,https://www.youtube.com/watch?v=xQjppHg7hGc,404805,"['https://www.youtube.com/watch?v=lwaRXj-AlMI', 'https://www.youtube.com/watch?v=X5yRIPifHdQ', 'https://www.youtube.com/watch?v=75IRO1zR_BI']",4,Sud Radio,636K subscribers
2022-06-02,true,People & Blogs,"1,505","Double victoire pour des soignants non vaccinés, leur avocat, Maître Tarek Koraïtem, s'explique",https://www.youtube.com/watch?v=c_4Ey8T_jeE,277177,"['https://www.youtube.com/watch?v=Auw_J4BZ-ns', 'https://www.youtube.com/watch?v=H2UzktwofJI', 'https://www.youtube.com/watch?v=b2c7zbKoows']",4,Sud Radio,636K subscribers
2022-05-26,true,People & Blogs,"2,504","Audition choc du Dr Amine Umlil devant le Sénat-""Il y a un principe d'inviolabilité du corps humain""",https://www.youtube.com/watch?v=X5yRIPifHdQ,468088,"['https://www.youtube.com/watch?v=xQjppHg7hGc', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE', 'https://www.youtube.com/watch?v=GESBkTA2Faw']",4,Sud Radio,636K subscribers
2022-06-03,true,People & Blogs,118,Comment De Gaulle a évité le piège d’une soumission aux Américains - Éric Branca,https://www.youtube.com/watch?v=Auw_J4BZ-ns,11629,"['https://www.youtube.com/watch?v=DX8FTSNLQbI', 'https://www.youtube.com/watch?v=GESBkTA2Faw', 'https://www.youtube.com/watch?v=7jKedAvm3qA']",4,Sud Radio,636K subscribers
2022-06-02,true,People & Blogs,"1,505","Double victoire pour des soignants non vaccinés, leur avocat, Maître Tarek Koraïtem, s'explique",https://www.youtube.com/watch?v=c_4Ey8T_jeE,277177,"['https://www.youtube.com/watch?v=Auw_J4BZ-ns', 'https://www.youtube.com/watch?v=H2UzktwofJI', 'https://www.youtube.com/watch?v=b2c7zbKoows']",4,Sud Radio,636K subscribers
2022-06-03,true,People & Blogs,206,"Stade de France -“Ils disent avoir sauvé des vies, ils les ont mises en danger !”- Mathieu Zagrodzki",https://www.youtube.com/watch?v=c7EbjIvfcgA,15204,"['https://www.youtube.com/watch?v=DX8FTSNLQbI', 'https://www.youtube.com/watch?v=GESBkTA2Faw', 'https://www.youtube.com/watch?v=OvvgWgUSFdQ']",4,Sud Radio,636K subscribers
2022-06-01,true,News & Politics,730,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Meeting de la Nouvelle Union Populaire Écologique et Sociale à Paris - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/nupesparis"" dir=""auto"">#NupesParis</a>",https://www.youtube.com/watch?v=97HEOMSHl_I,129967,"['https://www.youtube.com/watch?v=b2c7zbKoows', 'https://www.youtube.com/watch?v=sT6qeNbmHB8', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE']",4,JEAN-LUC MÉLENCHON,771K subscribers
2022-06-02,true,News & Politics,749,"""Le coupable, c'est Macron"" - Eric Zemmour",https://www.youtube.com/watch?v=FMYcAUb_JNE,50459,"['https://www.youtube.com/watch?v=b2c7zbKoows', 'https://www.youtube.com/watch?v=9KCooKCeHto', 'https://www.youtube.com/watch?v=IMMrixYYHGg']",4,LCI,557K subscribers
2022-06-02,true,News & Politics,311,« Faux frais » et « argent liquide » : de nouveaux éléments mettent en cause le député de la Lozère,https://www.youtube.com/watch?v=XA5-IebCoiA,114038,"['https://www.youtube.com/watch?v=oCrHtasllZI', 'https://www.youtube.com/watch?v=6_o8EwK-m7o', 'https://www.youtube.com/watch?v=WHetpghmQRk']",4,Mediapart,572K subscribers
2019-11-25,true,Education,0,La bande dessinée entre la presse et le livre (2/2) - De Zig et puce au roman graphique,https://www.youtube.com/watch?v=j1ONgQzVdbc,241,"['https://www.youtube.com/watch?v=i6RIXphF96Y', 'https://www.youtube.com/watch?v=bQCo5H_B6xU', 'https://www.youtube.com/watch?v=gyIYOLU4goY']",4,Bibliothèque nationale de France BnF,18.8K subscribers
2022-05-19,true,Education,Comments are turned off. ,"Champollion en contexte : déchiffrer les hiéroglyphes, construire un grand savant au XIXe siècle",https://www.youtube.com/watch?v=4kwdK5cOsXg,625,"['https://www.youtube.com/watch?v=toqDqMdarTc', 'https://www.youtube.com/watch?v=1XKET_oTFXs', 'https://www.youtube.com/watch?v=AB9oYEusTM8']",4,Bibliothèque nationale de France BnF,18.8K subscribers
