Date,FamilyFriendly,Genre,Commentaires,Titre,URL,Vues,Suivant,Chaine,Abonnes,Id
2022-04-15,true,Film & Animation,99,"Sagrada Família, le défi de Gaudí | ARTE",https://www.youtube.com/watch?v=_wFbYyDUJfw,120172,"['https://www.youtube.com/watch?v=htybo2xkNsY', 'https://www.youtube.com/watch?v=o1IKhe817kw', 'https://www.youtube.com/watch?v=n2IUfk0z5Is']",ARTE,2440000,https://www.youtube.com/watch?v=_wFbYyDUJfw
2021-02-14,true,Entertainment,266,The Great Battles - Hitler and the Nazis,https://www.youtube.com/watch?v=sr8qq1211XY,188147,"['https://www.youtube.com/watch?v=KxJE_wexII4', 'https://www.youtube.com/watch?v=4xDOfxSh2XY', 'https://www.youtube.com/watch?v=vHeBfSZDUVc']",La 2de Guerre Mondiale,-1,https://www.youtube.com/watch?v=sr8qq1211XY
2020-08-11,true,Science & Technology,22,"Conférence du soir - Impact, de la fiction à la réalité - Roland LEHOUCQ et Sylvain BOULEY",https://www.youtube.com/watch?v=RPonxuhgGho,44159,"['https://www.youtube.com/watch?v=t65Y--FguZw', 'https://www.youtube.com/watch?v=2GWWEgzNpmU', 'https://www.youtube.com/watch?v=ZESC4JAKSdY']",Festival d'Astronomie de Fleurance,-1,https://www.youtube.com/watch?v=RPonxuhgGho
2022-03-31,true,News & Politics,93,Les Dossiers de L'Ecran : Pétain | Archive INA,https://www.youtube.com/watch?v=cTkZ70SRViU,14587,"['https://www.youtube.com/watch?v=7U-20hE336g', 'https://www.youtube.com/watch?v=etW5ZOve2q0', 'https://www.youtube.com/watch?v=R2Dngz6YuHw']",INA Histoire,-1,https://www.youtube.com/watch?v=cTkZ70SRViU
2020-08-09,true,Science & Technology,-1,Initiation - Comprendre les notions de temps et de distances dans l’Univers - Patrick LECUREUIL,https://www.youtube.com/watch?v=rWuWzXjaID8,160809,"['https://www.youtube.com/watch?v=Q-WYDOwxR7s', 'https://www.youtube.com/watch?v=umfvh21sZ_M', 'https://www.youtube.com/watch?v=cdzMtR3-u4Q']",Festival d'Astronomie de Fleurance,-1,https://www.youtube.com/watch?v=rWuWzXjaID8
2022-05-15,true,Entertainment,-1,"Fabrice Di Vizio, accusé d'avoir ""prolongé les souffrances"" d'un jeune homme mourant ?",https://www.youtube.com/watch?v=aN_hyUtJb4E,262666,"['https://www.youtube.com/watch?v=qau85pW3xKc', 'https://www.youtube.com/watch?v=ssKpmRXbAZI', 'https://www.youtube.com/watch?v=c7Z1AQxEf80']",Touche pas à mon poste !,1980000,https://www.youtube.com/watch?v=aN_hyUtJb4E
2022-05-06,true,News & Politics,-1,"Pr Didier Raoult - Covid 19 : ""Une crise de nerfs généralisée et des bénéfices inouïs !""",https://www.youtube.com/watch?v=c80ELzCNmec,672443,"['https://www.youtube.com/watch?v=T7UkIu0SH20', 'https://www.youtube.com/watch?v=thHst0AD7oo', 'https://www.youtube.com/watch?v=94IxSYo5wtM']",Sud Radio,-1,https://www.youtube.com/watch?v=c80ELzCNmec
2022-05-19,true,Entertainment,-1,Benjamin Castaldi annonce que le gouvernement pourrait tabler sur 10 doses de rappel,https://www.youtube.com/watch?v=M_n5cNg8r6Q,201177,"['https://www.youtube.com/watch?v=aN_hyUtJb4E', 'https://www.youtube.com/watch?v=woc9ejQmHIo', 'https://www.youtube.com/watch?v=GquliPM0ilc']",Touche pas à mon poste !,1980000,https://www.youtube.com/watch?v=M_n5cNg8r6Q
2022-03-26,true,News & Politics,-1,"Jean-Marc Jancovici, président de The Shift Project, invité d'On n'arrête pas l'éco",https://www.youtube.com/watch?v=J-DVS5az6jg,222181,"['https://www.youtube.com/watch?v=Tl8CuFr2sag', 'https://www.youtube.com/watch?v=8kluunIyPKw', 'https://www.youtube.com/watch?v=gIMTXrhj_EM']",France Inter,-1,https://www.youtube.com/watch?v=J-DVS5az6jg
2022-05-06,true,News & Politics,-1,"Pr Didier Raoult - Covid 19 : ""Une crise de nerfs généralisée et des bénéfices inouïs !""",https://www.youtube.com/watch?v=c80ELzCNmec,672443,"['https://www.youtube.com/watch?v=T7UkIu0SH20', 'https://www.youtube.com/watch?v=wNKwetQ9Df0', 'https://www.youtube.com/watch?v=94IxSYo5wtM']",Sud Radio,-1,https://www.youtube.com/watch?v=c80ELzCNmec
2018-09-14,true,News & Politics,403,Quand la Science appelle à l'aide pour l'humanité ? Aurélien Barrau [EN DIRECT],https://www.youtube.com/watch?v=XO4q9oVrWWw,1796864,"['https://www.youtube.com/watch?v=qifPvO64V_E', 'https://www.youtube.com/watch?v=asL_UErJRl8', 'https://www.youtube.com/watch?v=sIJd1kuR2Ps']",Thinkerview,-1,https://www.youtube.com/watch?v=XO4q9oVrWWw
2022-04-27,true,News & Politics,819,"""Nous approchons de jour en jour de la tyrannie"" - Philippe Bornet",https://www.youtube.com/watch?v=7wQDTHRcjew,254398,"['https://www.youtube.com/watch?v=TGdN_rwBFiE', 'https://www.youtube.com/watch?v=kmVU0jOiOo8', 'https://www.youtube.com/watch?v=K3FTA9F-5-M']",Sud Radio,-1,https://www.youtube.com/watch?v=7wQDTHRcjew
2022-05-05,true,News & Politics,835,Comment la France d'Emmanuel Macron solde nos intérêts nationaux - Marc Endeweld,https://www.youtube.com/watch?v=2muwA855M6Y,275559,"['https://www.youtube.com/watch?v=CTQ6C0HVTUY', 'https://www.youtube.com/watch?v=rcYEVgyu6EQ', 'https://www.youtube.com/watch?v=_271E7uyUXM']",Sud Radio,-1,https://www.youtube.com/watch?v=2muwA855M6Y
2022-04-27,true,News & Politics,268,Comment l’idéologie woke infiltre la société ?,https://www.youtube.com/watch?v=_P2Kjea2YEQ,38371,"['https://www.youtube.com/watch?v=Zwb5CNqMlr8', 'https://www.youtube.com/watch?v=xvNIyCZQgj0', 'https://www.youtube.com/watch?v=F-IOOOPnIF4']",Sud Radio,-1,https://www.youtube.com/watch?v=_P2Kjea2YEQ
2021-06-12,true,Entertainment,-1,Michel Onfray était l'invité d'Apolline de Malherbe -,https://www.youtube.com/watch?v=7LNi-Xk9T48,258193,"['https://www.youtube.com/watch?v=365KYGVpSbM', 'https://www.youtube.com/watch?v=r_e4u0rwpxg', 'https://www.youtube.com/watch?v=f-gRsBNDXK8']",BFMTV,1290000,https://www.youtube.com/watch?v=7LNi-Xk9T48
2022-02-22,true,Howto & Style,-1,"Juan Branco : ""Où Macron réussira-t-il à vivre après son quinquennat ?""",https://www.youtube.com/watch?v=MaYLox0-wgg,1124955,"['https://www.youtube.com/watch?v=OvvgWgUSFdQ', 'https://www.youtube.com/watch?v=X5yRIPifHdQ', 'https://www.youtube.com/watch?v=g9iUG7fZCNM']",Sud Radio,-1,https://www.youtube.com/watch?v=MaYLox0-wgg
2020-11-13,true,Entertainment,-1,Nicolas Sarkozy était l’invité exceptionnel de Ruth Elkrief,https://www.youtube.com/watch?v=ftC5qBZS2ZQ,886309,"['https://www.youtube.com/watch?v=oSu2D59ve34', 'https://www.youtube.com/watch?v=7tu15CD6qT0', 'https://www.youtube.com/watch?v=isK7fY73q8M']",BFMTV,1290000,https://www.youtube.com/watch?v=ftC5qBZS2ZQ
2022-01-13,true,News & Politics,-1,"Professeur Éric Caumes sur la vaccination : ""On a fait une erreur stratégique""",https://www.youtube.com/watch?v=0lWGuWHZabc,471236,"['https://www.youtube.com/watch?v=CoDVIG2kYzY', 'https://www.youtube.com/watch?v=D8hvDKHIxKw', 'https://www.youtube.com/watch?v=FMYcAUb_JNE']",Europe 1,1060000,https://www.youtube.com/watch?v=0lWGuWHZabc
2022-01-09,true,News & Politics,-1,"En toute vérité avec Dr Gérald Kierzek et Alexandre Jardin : Crise du Covid, en fait-on trop ?",https://www.youtube.com/watch?v=OuGxiT9oLhA,457712,"['https://www.youtube.com/watch?v=JxnZaJNosUA', 'https://www.youtube.com/watch?v=7vVuq5Llub0', 'https://www.youtube.com/watch?v=FhUmXLrvfos']",Sud Radio,-1,https://www.youtube.com/watch?v=OuGxiT9oLhA
2022-05-10,true,Nonprofits & Activism,-1,"Pour une révolution politique, poétique et philosophique avec l'astrophysicien Aurélien Barrau",https://www.youtube.com/watch?v=94IxSYo5wtM,445014,"['https://www.youtube.com/watch?v=XO4q9oVrWWw', 'https://www.youtube.com/watch?v=J-DVS5az6jg', 'https://www.youtube.com/watch?v=A-VYejgUCP4']",France Inter,-1,https://www.youtube.com/watch?v=94IxSYo5wtM
2022-06-01,true,People & Blogs,816,«&nbsp;Poutine à la Cour pénale internationale ? Bush est toujours dans l’antichambre !&nbsp;» - Pierre Conesa,https://www.youtube.com/watch?v=OvvgWgUSFdQ,241017,"['https://www.youtube.com/watch?v=lwaRXj-AlMI', 'https://www.youtube.com/watch?v=MCnFkgV8Eso', 'https://www.youtube.com/watch?v=--Dfa7eRUAE']",Sud Radio,-1,https://www.youtube.com/watch?v=OvvgWgUSFdQ
2022-05-25,true,News & Politics,-1,"Pr Peyromaure : ""Le confinement et le pass vaccinal ont été des mesures alimentées par la peur""",https://www.youtube.com/watch?v=asgHKNE0RXI,218926,"['https://www.youtube.com/watch?v=uAqg78f5MIg', 'https://www.youtube.com/watch?v=MCnFkgV8Eso', 'https://www.youtube.com/watch?v=Hs5o4MHuZKg']",Europe 1,1060000,https://www.youtube.com/watch?v=asgHKNE0RXI
2022-06-03,true,News & Politics,417,"Massacre d'Oradour-sur-Glane : ""On pensait que la 2nd Guerre Mondiale était finie"" - R Hébras",https://www.youtube.com/watch?v=GESBkTA2Faw,15650,"['https://www.youtube.com/watch?v=5pGR3yAEnLY', 'https://www.youtube.com/watch?v=By5G3KqCx08', 'https://www.youtube.com/watch?v=g9iUG7fZCNM']",Sud Radio,-1,https://www.youtube.com/watch?v=GESBkTA2Faw
2022-04-07,true,Film & Animation,266,Les Gangsters de la finance - HSBC - Blanchiment - Corruption - Documentaire Monde - MP,https://www.youtube.com/watch?v=GzOsIeJGFVc,414676,"['https://www.youtube.com/watch?v=LuHwNt8J0Uw', 'https://www.youtube.com/watch?v=Sk8CjngdHz0', 'https://www.youtube.com/watch?v=IXyBb2UOQoo']",Notre Monde,-1,https://www.youtube.com/watch?v=GzOsIeJGFVc
2022-02-25,true,News & Politics,-1,[EN DIRECT]  Quels sont les objectifs de Vladimir Poutine en Ukraine [IDRISS ABERKANE],https://www.youtube.com/watch?v=ei2qTdOYW8Q,914252,"['https://www.youtube.com/watch?v=GI3eeInVfFM', 'https://www.youtube.com/watch?v=HFAzxA-grmU', 'https://www.youtube.com/watch?v=PbDWbzw-xbg']",Idriss J. Aberkane,-1,https://www.youtube.com/watch?v=ei2qTdOYW8Q
2021-12-23,true,News & Politics,80,"Hayek expliqué par Charles Gave dans ""l'Economie expliquée par mon père"".",https://www.youtube.com/watch?v=XOSuFQj_eBk,20122,"['https://www.youtube.com/watch?v=5iN1I4CII6g', 'https://www.youtube.com/watch?v=NStwnOh9AsU', 'https://www.youtube.com/watch?v=zV98rFZ93Zk']",Institut des Libertés,-1,https://www.youtube.com/watch?v=XOSuFQj_eBk
2022-02-12,true,Film & Animation,-1,DOCUMENTAIRE PYRAMIDE LE GRAND VIRAGE 4K,https://www.youtube.com/watch?v=zZcNVxu59Vc,665978,"['https://www.youtube.com/watch?v=2Vd-AaKIa5w', 'https://www.youtube.com/watch?v=zaHLXhLIQ0k', 'https://www.youtube.com/watch?v=_6HWKQ1q4p0']",LE GRAND VIRAGE,-1,https://www.youtube.com/watch?v=zZcNVxu59Vc
2022-05-17,true,News & Politics,554,"Crise de l'eau, planète terre invivable ? Emma Haziza [EN DIRECT]",https://www.youtube.com/watch?v=5ysUySSNW3M,548629,"['https://www.youtube.com/watch?v=tr_IBgFhsSY', 'https://www.youtube.com/watch?v=A-VYejgUCP4', 'https://www.youtube.com/watch?v=i9dVo3mhpSU']",Thinkerview,-1,https://www.youtube.com/watch?v=5ysUySSNW3M
2019-07-02,true,News & Politics,-1,Cash investigation - Multinationales : hold-up sur nos fruits et légumes (Intégrale),https://www.youtube.com/watch?v=Mgd0_jv6TS4,1263180,"['https://www.youtube.com/watch?v=wZT3drAYIzo', 'https://www.youtube.com/watch?v=yQPdI9EtxfM', 'https://www.youtube.com/watch?v=MuFOH6Rtm1Y']",Cash Investigation,-1,https://www.youtube.com/watch?v=Mgd0_jv6TS4
2022-02-23,true,Howto & Style,-1,"Le jeûne, une nouvelle thérapie ? | ARTE",https://www.youtube.com/watch?v=hPXQH6gOuJM,2587411,"['https://www.youtube.com/watch?v=kTAQFmQ6SOo', 'https://www.youtube.com/watch?v=PbDWbzw-xbg', 'https://www.youtube.com/watch?v=9_EWtbtxiac']",ARTE,2440000,https://www.youtube.com/watch?v=hPXQH6gOuJM
2019-07-01,true,News & Politics,810,Envoyé spécial. Qu’est-ce qu’on mange ? - 27 juin 2019 (France 2),https://www.youtube.com/watch?v=uCVly_8M5f8,1153396,"['https://www.youtube.com/watch?v=7RXHDEi79EI', 'https://www.youtube.com/watch?v=Rja_Riy_90M', 'https://www.youtube.com/watch?v=iC55TTq5qkM']",Envoyé Spécial,-1,https://www.youtube.com/watch?v=uCVly_8M5f8
2021-08-06,true,Entertainment,269,MANGER SAINEMENT : UN COMBAT,https://www.youtube.com/watch?v=T9hLE1BJT4w,179927,"['https://www.youtube.com/watch?v=AG5BPwZO_0o', 'https://www.youtube.com/watch?v=P_KeK-_NLpU', 'https://www.youtube.com/watch?v=26aqxKHosCo']",Enquêtes et Reportages,-1,https://www.youtube.com/watch?v=T9hLE1BJT4w
2020-06-14,true,News & Politics,-1,TRICASTIN : VERS UN FUKUSHIMA FRANÇAIS ?,https://www.youtube.com/watch?v=54cEvUOm5rM,121226,"['https://www.youtube.com/watch?v=HFIj8r6fKpU', 'https://www.youtube.com/watch?v=Ov1qBTLn9TE', 'https://www.youtube.com/watch?v=ErEOsV3var0']",Le Média,-1,https://www.youtube.com/watch?v=54cEvUOm5rM
2018-03-14,true,News & Politics,-1,Cash investigation -  L'eau : scandale dans nos tuyaux (Intégrale),https://www.youtube.com/watch?v=IZFkrXduDP4,1926751,"['https://www.youtube.com/watch?v=w2PZQ-XprQU', 'https://www.youtube.com/watch?v=xq6JAnorgv8', 'https://www.youtube.com/watch?v=pjULdLxdZeg']",Cash Investigation,-1,https://www.youtube.com/watch?v=IZFkrXduDP4
2018-09-28,true,Entertainment,187,"L’énergie géothermique, source inépuisable du futur",https://www.youtube.com/watch?v=EZSwOLd4UOI,189938,"['https://www.youtube.com/watch?v=dUv3U9w1xz4', 'https://www.youtube.com/watch?v=uO0nbpTcr5I', 'https://www.youtube.com/watch?v=_p8wMK913y0']",imineo Documentaires,1260000,https://www.youtube.com/watch?v=EZSwOLd4UOI
2022-04-15,true,Science & Technology,108,Le défi des bâtisseurs | La cathédrale de Strasbourg  | ARTE,https://www.youtube.com/watch?v=htybo2xkNsY,121746,"['https://www.youtube.com/watch?v=E_WlyH-0kOs', 'https://www.youtube.com/watch?v=zktVwboSjuo', 'https://www.youtube.com/watch?v=TqrvDKpJOWU']",ARTE,2440000,https://www.youtube.com/watch?v=htybo2xkNsY
2022-03-29,true,Nonprofits & Activism,193,26 mars 2022 - Conférence d'Aurélien Barrau suivie des questions du public.,https://www.youtube.com/watch?v=o1IKhe817kw,25457,"['https://www.youtube.com/watch?v=eeZ6EZBodxw', 'https://www.youtube.com/watch?v=0D_lRyuprE8', 'https://www.youtube.com/watch?v=WX3-Yn4VKYs']",LAC CHABLAIS,-1,https://www.youtube.com/watch?v=o1IKhe817kw
2022-02-05,true,Film & Animation,387,Mont-Saint-Michel - Le labyrinthe de l’archange | ARTE,https://www.youtube.com/watch?v=n2IUfk0z5Is,819518,"['https://www.youtube.com/watch?v=jl9S7Q_XPHo', 'https://www.youtube.com/watch?v=Dms0ZssGLw8', 'https://www.youtube.com/watch?v=rtzYbp4lyqo']",ARTE,2440000,https://www.youtube.com/watch?v=n2IUfk0z5Is
2021-02-23,true,Entertainment,455,A Country Seeking Revenge - Hitler and the Nazis,https://www.youtube.com/watch?v=KxJE_wexII4,330652,"['https://www.youtube.com/watch?v=o98IN4GhDQY', 'https://www.youtube.com/watch?v=DjUqB9CXPc4', 'https://www.youtube.com/watch?v=dZjbg0xjc00']",La 2de Guerre Mondiale,-1,https://www.youtube.com/watch?v=KxJE_wexII4
2020-02-19,true,Entertainment,-1,The secrets of Mein Kampf,https://www.youtube.com/watch?v=4xDOfxSh2XY,1956750,"['https://www.youtube.com/watch?v=DjUqB9CXPc4', 'https://www.youtube.com/watch?v=cV6W6iHjmoE', 'https://www.youtube.com/watch?v=I6m5-5lqHSw']",Culture Tube,-1,https://www.youtube.com/watch?v=4xDOfxSh2XY
2013-10-03,true,Education,-1,"The Battle of Kursk, the terrible defeat of Hitler",https://www.youtube.com/watch?v=vHeBfSZDUVc,1012522,"['https://www.youtube.com/watch?v=4ovFbvCA7_w', 'https://www.youtube.com/watch?v=V6iObR434ME', 'https://www.youtube.com/watch?v=C3wXLexNDiI']",imineo Documentaires,1260000,https://www.youtube.com/watch?v=vHeBfSZDUVc
2020-08-11,true,Science & Technology,51,"Initiation - Etoiles à neutrons, quasars, trous noirs... - Patrick LECUREUIL",https://www.youtube.com/watch?v=t65Y--FguZw,103987,"['https://www.youtube.com/watch?v=0F9o5DZN4xQ', 'https://www.youtube.com/watch?v=UaFj5b5-04s', 'https://www.youtube.com/watch?v=ULIeuLZdDN8']",Festival d'Astronomie de Fleurance,-1,https://www.youtube.com/watch?v=t65Y--FguZw
2020-12-11,true,Science & Technology,23,"En direct d'Arrakis : rencontre avec Roland Lehoucq, J-Sébastien Steyer et Fabrice Chemla",https://www.youtube.com/watch?v=2GWWEgzNpmU,3440,"['https://www.youtube.com/watch?v=GWLDMhAT0Hc', 'https://www.youtube.com/watch?v=tZQ4yeEumMg', 'https://www.youtube.com/watch?v=UPaE-wosaP4']",Le Bélial',-1,https://www.youtube.com/watch?v=2GWWEgzNpmU
2020-08-12,true,Science & Technology,33,Conférence du soir - Le temps cosmologique - Nathalie PALANQUE-DELABROUILLE,https://www.youtube.com/watch?v=ZESC4JAKSdY,20118,"['https://www.youtube.com/watch?v=YqSnVzPEb2Q', 'https://www.youtube.com/watch?v=mjmMjafMCzw', 'https://www.youtube.com/watch?v=LBOeph__dqA']",Festival d'Astronomie de Fleurance,-1,https://www.youtube.com/watch?v=ZESC4JAKSdY
2022-03-25,true,News & Politics,2,Philippe Collin - Le fantôme de Philippe Pétain,https://www.youtube.com/watch?v=7U-20hE336g,1727,"['https://www.youtube.com/watch?v=1MSKk0RW5Jw', 'https://www.youtube.com/watch?v=iohSg5kHzmU', 'https://www.youtube.com/watch?v=CohtlwBZP5I']",librairie mollat,-1,https://www.youtube.com/watch?v=7U-20hE336g
2019-07-17,true,Education,274,"1979 : Neil Armstrong invité des ""Dossiers de L'Ecran""  | Archive INA",https://www.youtube.com/watch?v=etW5ZOve2q0,105080,"['https://www.youtube.com/watch?v=Zy8cUQqrH5M', 'https://www.youtube.com/watch?v=cTkZ70SRViU', 'https://www.youtube.com/watch?v=DGzg4JrBMg8']",INA Histoire,-1,https://www.youtube.com/watch?v=etW5ZOve2q0
2020-12-31,true,Film & Animation,-1,Jacques le successeur de Jésus ? | L'origine du christianisme ( Episode 2) | ARTE,https://www.youtube.com/watch?v=R2Dngz6YuHw,303259,"['https://www.youtube.com/watch?v=F3Ty7_n_rB4', 'https://www.youtube.com/watch?v=8xfOI5zvwmw', 'https://www.youtube.com/watch?v=nO_ORvS52Zg']",ARTE,2440000,https://www.youtube.com/watch?v=R2Dngz6YuHw
2015-04-22,true,Science & Technology,152,[Roger Maynard] Peut-on « renverser » le temps ?,https://www.youtube.com/watch?v=Q-WYDOwxR7s,126215,"['https://www.youtube.com/watch?v=4u09XUoCxRw', 'https://www.youtube.com/watch?v=4Hofts3W3U8', 'https://www.youtube.com/watch?v=KFn79bmPdtI']",Espace des sciences,-1,https://www.youtube.com/watch?v=Q-WYDOwxR7s
2018-04-23,true,Science & Technology,14,La matière organique extraterrestre : entre mythes et réalités,https://www.youtube.com/watch?v=umfvh21sZ_M,14271,"['https://www.youtube.com/watch?v=-K9gq6VpBzA', 'https://www.youtube.com/watch?v=MBZPuRp-lI8', 'https://www.youtube.com/watch?v=aKnIVJ0exrc']",Muséum national d'Histoire naturelle,-1,https://www.youtube.com/watch?v=umfvh21sZ_M
2020-08-13,true,Science & Technology,13,Initiation - Hubble : 30 ans d’exploration de l’Univers - Patrick LECUREUIL,https://www.youtube.com/watch?v=cdzMtR3-u4Q,19061,"['https://www.youtube.com/watch?v=NaGUuZXNOz8', 'https://www.youtube.com/watch?v=q8m_qkxSG-g', 'https://www.youtube.com/watch?v=YrvHAo2YX2w']",Festival d'Astronomie de Fleurance,-1,https://www.youtube.com/watch?v=cdzMtR3-u4Q
