Date,FamilyFriendly,Genre,Commentaires,Titre,URL,Vues,Suivant,Chaine,Abonnes,Id 
2022-05-24,true,News & Politics,162,"Non à la retraite à 65 ans ! François Ruffin, Barbara Stiegler &amp; Valentin Vander",https://www.youtube.com/watch?v=2OSU_uEdRm4,35737,"['https://www.youtube.com/watch?v=QOYYJdzFw0I', 'https://www.youtube.com/watch?v=Go9fHwIEgag', 'https://www.youtube.com/watch?v=99cJ5h5_TwU']",FRANÇOIS RUFFIN,-1,https://www.youtube.com/watch?v=2OSU_uEdRm4
2022-06-02,true,News & Politics,24,Meeting de la Nouvelle Union Populaire Écologique et Sociale à Paris [Version accessible],https://www.youtube.com/watch?v=QWd5KIgYJIk,5729,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=W1qP6fN2oQA', 'https://www.youtube.com/watch?v=ml9o46zNYu4']",Nouvelle Union Populaire Écologique et Sociale,-1,https://www.youtube.com/watch?v=QWd5KIgYJIk
2022-06-01,true,People & Blogs,-1,"Embargo du pétrole russe -""On est en train de se mettre en situation de récession »- Nicolas Meilhan",https://www.youtube.com/watch?v=lwaRXj-AlMI,198364,"['https://www.youtube.com/watch?v=OvvgWgUSFdQ', 'https://www.youtube.com/watch?v=cUm-ME0VCec', 'https://www.youtube.com/watch?v=75IRO1zR_BI']",Sud Radio,-1,https://www.youtube.com/watch?v=lwaRXj-AlMI
2022-05-26,true,People & Blogs,-1,"Audition choc du Dr Amine Umlil devant le Sénat-""Il y a un principe d'inviolabilité du corps humain""",https://www.youtube.com/watch?v=X5yRIPifHdQ,468119,"['https://www.youtube.com/watch?v=xQjppHg7hGc', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE', 'https://www.youtube.com/watch?v=GESBkTA2Faw']",Sud Radio,-1,https://www.youtube.com/watch?v=X5yRIPifHdQ
2022-05-31,true,News & Politics,387,L’hôpital de Cholet à l’agonie - Le geste fort du maire qui tape du poing sur la table,https://www.youtube.com/watch?v=75IRO1zR_BI,45377,"['https://www.youtube.com/watch?v=5CWEtkyUiD0', 'https://www.youtube.com/watch?v=sfBp76IDU4Y', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE']",Sud Radio,-1,https://www.youtube.com/watch?v=75IRO1zR_BI
2022-06-03,true,People & Blogs,118,Comment De Gaulle a évité le piège d’une soumission aux Américains - Éric Branca,https://www.youtube.com/watch?v=Auw_J4BZ-ns,11807,"['https://www.youtube.com/watch?v=nW1rwQlnBaM', 'https://www.youtube.com/watch?v=GESBkTA2Faw', 'https://www.youtube.com/watch?v=2muwA855M6Y']",Sud Radio,-1,https://www.youtube.com/watch?v=Auw_J4BZ-ns
2022-05-19,true,Film & Animation,145,Damon Albarn - Une histoire anglaise | ARTE,https://www.youtube.com/watch?v=H2UzktwofJI,80044,"['https://www.youtube.com/watch?v=23iEY6GiB84', 'https://www.youtube.com/watch?v=LmfCaHaEa34', 'https://www.youtube.com/watch?v=9wvQM6aGqZw']",ARTE,2440000,https://www.youtube.com/watch?v=H2UzktwofJI
2022-06-03,true,News & Politics,-1,Macron veut détruire notre système scolaire,https://www.youtube.com/watch?v=b2c7zbKoows,80047,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=ZaEJIvFBr3k', 'https://www.youtube.com/watch?v=FMYcAUb_JNE']",JEAN-LUC MÉLENCHON,-1,https://www.youtube.com/watch?v=b2c7zbKoows
2022-05-31,true,News & Politics,-1,« Ils savent qu’ils mentent ! » Coup de gueule d’un journaliste anglais qui était au Stade de France,https://www.youtube.com/watch?v=xQjppHg7hGc,405025,"['https://www.youtube.com/watch?v=lwaRXj-AlMI', 'https://www.youtube.com/watch?v=75IRO1zR_BI', 'https://www.youtube.com/watch?v=GESBkTA2Faw']",Sud Radio,-1,https://www.youtube.com/watch?v=xQjppHg7hGc
2022-06-02,true,People & Blogs,-1,"Double victoire pour des soignants non vaccinés, leur avocat, Maître Tarek Koraïtem, s'explique",https://www.youtube.com/watch?v=c_4Ey8T_jeE,278691,"['https://www.youtube.com/watch?v=Auw_J4BZ-ns', 'https://www.youtube.com/watch?v=H2UzktwofJI', 'https://www.youtube.com/watch?v=c7EbjIvfcgA']",Sud Radio,-1,https://www.youtube.com/watch?v=c_4Ey8T_jeE
2022-06-03,true,News & Politics,264,"Massacre d'Oradour-sur-Glane : ""On pensait que la 2nd Guerre Mondiale était finie"" - R Hébras",https://www.youtube.com/watch?v=GESBkTA2Faw,9886,"['https://www.youtube.com/watch?v=5ZcHcLZ9gOI', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE', 'https://www.youtube.com/watch?v=Auw_J4BZ-ns']",Sud Radio,-1,https://www.youtube.com/watch?v=GESBkTA2Faw
2022-06-01,true,News & Politics,566,Fiasco du stade de France : Est-ce en train de devenir une affaire d’État ?,https://www.youtube.com/watch?v=DX8FTSNLQbI,48003,"['https://www.youtube.com/watch?v=49usrP0i7EQ', 'https://www.youtube.com/watch?v=nFpqPv9B-Jc', 'https://www.youtube.com/watch?v=56Bz45I3ZWI']",Sud Radio,-1,https://www.youtube.com/watch?v=DX8FTSNLQbI
2022-06-03,true,News & Politics,264,"Massacre d'Oradour-sur-Glane : ""On pensait que la 2nd Guerre Mondiale était finie"" - R Hébras",https://www.youtube.com/watch?v=GESBkTA2Faw,9886,"['https://www.youtube.com/watch?v=5ZcHcLZ9gOI', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE', 'https://www.youtube.com/watch?v=Auw_J4BZ-ns']",Sud Radio,-1,https://www.youtube.com/watch?v=GESBkTA2Faw
2022-06-03,true,News & Politics,73,Délinquance en France / Logements sociaux / Tenues islamiques à l'école,https://www.youtube.com/watch?v=7jKedAvm3qA,3754,"['https://www.youtube.com/watch?v=TGnuAwh3Lgc', 'https://www.youtube.com/watch?v=GESBkTA2Faw', 'https://www.youtube.com/watch?v=5ZcHcLZ9gOI']",Sud Radio,-1,https://www.youtube.com/watch?v=7jKedAvm3qA
2022-06-03,true,People & Blogs,118,Comment De Gaulle a évité le piège d’une soumission aux Américains - Éric Branca,https://www.youtube.com/watch?v=Auw_J4BZ-ns,11960,"['https://www.youtube.com/watch?v=7jKedAvm3qA', 'https://www.youtube.com/watch?v=GESBkTA2Faw', 'https://www.youtube.com/watch?v=c7EbjIvfcgA']",Sud Radio,-1,https://www.youtube.com/watch?v=Auw_J4BZ-ns
2022-05-19,true,Film & Animation,145,Damon Albarn - Une histoire anglaise | ARTE,https://www.youtube.com/watch?v=H2UzktwofJI,80044,"['https://www.youtube.com/watch?v=23iEY6GiB84', 'https://www.youtube.com/watch?v=LmfCaHaEa34', 'https://www.youtube.com/watch?v=9wvQM6aGqZw']",ARTE,2440000,https://www.youtube.com/watch?v=H2UzktwofJI
2022-06-03,true,News & Politics,-1,Macron veut détruire notre système scolaire,https://www.youtube.com/watch?v=b2c7zbKoows,80047,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=ZaEJIvFBr3k', 'https://www.youtube.com/watch?v=XA5-IebCoiA']",JEAN-LUC MÉLENCHON,-1,https://www.youtube.com/watch?v=b2c7zbKoows
2022-06-01,true,News & Politics,566,Fiasco du stade de France : Est-ce en train de devenir une affaire d’État ?,https://www.youtube.com/watch?v=DX8FTSNLQbI,48051,"['https://www.youtube.com/watch?v=c7EbjIvfcgA', 'https://www.youtube.com/watch?v=nFpqPv9B-Jc', 'https://www.youtube.com/watch?v=OvvgWgUSFdQ']",Sud Radio,-1,https://www.youtube.com/watch?v=DX8FTSNLQbI
2022-06-03,true,News & Politics,271,"Massacre d'Oradour-sur-Glane : ""On pensait que la 2nd Guerre Mondiale était finie"" - R Hébras",https://www.youtube.com/watch?v=GESBkTA2Faw,9966,"['https://www.youtube.com/watch?v=5ZcHcLZ9gOI', 'https://www.youtube.com/watch?v=c_4Ey8T_jeE', 'https://www.youtube.com/watch?v=Auw_J4BZ-ns']",Sud Radio,-1,https://www.youtube.com/watch?v=GESBkTA2Faw
2022-06-01,true,People & Blogs,732,«&nbsp;Poutine à la Cour pénale internationale ? Bush est toujours dans l’antichambre !&nbsp;» - Pierre Conesa,https://www.youtube.com/watch?v=OvvgWgUSFdQ,204988,"['https://www.youtube.com/watch?v=Auw_J4BZ-ns', 'https://www.youtube.com/watch?v=sdCOSR9Ui3I', 'https://www.youtube.com/watch?v=GESBkTA2Faw']",Sud Radio,-1,https://www.youtube.com/watch?v=OvvgWgUSFdQ
2022-06-03,true,News & Politics,-1,Macron veut détruire notre système scolaire,https://www.youtube.com/watch?v=b2c7zbKoows,80047,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=iulGjY4jiKE', 'https://www.youtube.com/watch?v=ZaEJIvFBr3k']",JEAN-LUC MÉLENCHON,-1,https://www.youtube.com/watch?v=b2c7zbKoows
2022-02-15,true,News & Politics,-1,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Conférence de Jean-Luc Mélenchon à la Sorbonne - </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/melenchonsorbonne"" dir=""auto"">#MelenchonSorbonne</a>",https://www.youtube.com/watch?v=sT6qeNbmHB8,497658,"['https://www.youtube.com/watch?v=vOXTryecScA', 'https://www.youtube.com/watch?v=QOYYJdzFw0I', 'https://www.youtube.com/watch?v=H5ABEnpqccQ']",JEAN-LUC MÉLENCHON,-1,https://www.youtube.com/watch?v=sT6qeNbmHB8
2022-06-02,true,People & Blogs,-1,"Double victoire pour des soignants non vaccinés, leur avocat, Maître Tarek Koraïtem, s'explique",https://www.youtube.com/watch?v=c_4Ey8T_jeE,278691,"['https://www.youtube.com/watch?v=Auw_J4BZ-ns', 'https://www.youtube.com/watch?v=H2UzktwofJI', 'https://www.youtube.com/watch?v=GESBkTA2Faw']",Sud Radio,-1,https://www.youtube.com/watch?v=c_4Ey8T_jeE
2022-06-03,true,News & Politics,-1,Macron veut détruire notre système scolaire,https://www.youtube.com/watch?v=b2c7zbKoows,80047,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=ZaEJIvFBr3k', 'https://www.youtube.com/watch?v=Gwougz56s-s']",JEAN-LUC MÉLENCHON,-1,https://www.youtube.com/watch?v=b2c7zbKoows
2022-06-03,true,News & Politics,125,"Jubilé : la reine absente de la messe, Harry et Meghan présentes",https://www.youtube.com/watch?v=9KCooKCeHto,21511,"['https://www.youtube.com/watch?v=nTJkosnllFk', 'https://www.youtube.com/watch?v=iDYFZka9CCs', 'https://www.youtube.com/watch?v=1HPOcCkM_Yo']",LCI,-1,https://www.youtube.com/watch?v=9KCooKCeHto
2022-06-03,true,News & Politics,-1,"Tv Russe : ""la 3e guerre mondiale a commencé""",https://www.youtube.com/watch?v=IMMrixYYHGg,99119,"['https://www.youtube.com/watch?v=DMrm1omk1NM', 'https://www.youtube.com/watch?v=hrpY17pK46U', 'https://www.youtube.com/watch?v=iizk4Q0KiV4']",LCI,-1,https://www.youtube.com/watch?v=IMMrixYYHGg
2022-05-31,true,News & Politics,245,"À l'air libre (252) : Affaire Damien Abad, Margaux et Chloé prennent la parole",https://www.youtube.com/watch?v=oCrHtasllZI,64743,"['https://www.youtube.com/watch?v=y3TM-n2-nOA', 'https://www.youtube.com/watch?v=ziSRydmFWt0', 'https://www.youtube.com/watch?v=cnsKNvDplFo']",Mediapart,-1,https://www.youtube.com/watch?v=oCrHtasllZI
2022-06-03,true,News & Politics,741,Erreur d'encodage,https://www.youtube.com/watch?v=6_o8EwK-m7o,61993,"['https://www.youtube.com/watch?v=zCkvrLc_O9Y', 'https://www.youtube.com/watch?v=VQ71HXzj2hw', 'https://www.youtube.com/watch?v=jUz0MKf0RJs']",Le Monde,1350000,https://www.youtube.com/watch?v=6_o8EwK-m7o
2022-06-01,true,News & Politics,148,"ZeratoR&nbsp;: ""Il n'y a pas de boomers dans le jeu vidéo""",https://www.youtube.com/watch?v=WHetpghmQRk,40691,"['https://www.youtube.com/watch?v=3rKy0Mq1egk', 'https://www.youtube.com/watch?v=9sLiQ7DKJ2g', 'https://www.youtube.com/watch?v=72NRXq0i_ks']",France Inter,-1,https://www.youtube.com/watch?v=WHetpghmQRk
2019-11-25,true,Education,0,La bande dessinée entre la presse et le livre (1/2) - De Töpffer à Bécassine,https://www.youtube.com/watch?v=i6RIXphF96Y,404,"['https://www.youtube.com/watch?v=j1ONgQzVdbc', 'https://www.youtube.com/watch?v=r257Q93VrJg', 'https://www.youtube.com/watch?v=GpQFTvySE0g']",Bibliothèque nationale de France BnF,-1,https://www.youtube.com/watch?v=i6RIXphF96Y
2022-05-16,true,News & Politics,839,"Le burkini, un maillot de bain comme un autre ? Le débat entre Razika Adnani et Alain Policar",https://www.youtube.com/watch?v=bQCo5H_B6xU,28003,"['https://www.youtube.com/watch?v=fMu_Whf_nVo', 'https://www.youtube.com/watch?v=3wEHfMUmrKw', 'https://www.youtube.com/watch?v=7-AzTqIc9I8']",Sud Radio,-1,https://www.youtube.com/watch?v=bQCo5H_B6xU
2012-04-06,true,Nonprofits & Activism,5,La valeur et le prix des oeuvres d'art,https://www.youtube.com/watch?v=gyIYOLU4goY,9613,"['https://www.youtube.com/watch?v=4pyhJJ_7OvY', 'https://www.youtube.com/watch?v=s3nMkI6h3UM', 'https://www.youtube.com/watch?v=PHX3QgCNsus']",KTOTV,-1,https://www.youtube.com/watch?v=gyIYOLU4goY
2022-05-13,true,Education,10,"[Visite privée] ""L'aventure Champollion"" à la BnF",https://www.youtube.com/watch?v=toqDqMdarTc,2978,"['https://www.youtube.com/watch?v=ixLjk8ZPW_4', 'https://www.youtube.com/watch?v=uRsU7pzGQKE', 'https://www.youtube.com/watch?v=4kwdK5cOsXg']",Scribe Accroupi,-1,https://www.youtube.com/watch?v=toqDqMdarTc
2015-02-02,true,Education,11,Portrait de Socrate | Cours méthodiques et populaires de philosophie,https://www.youtube.com/watch?v=1XKET_oTFXs,38087,"['https://www.youtube.com/watch?v=YFvUQkTEMPo', 'https://www.youtube.com/watch?v=DAd9xPB5qm0', 'https://www.youtube.com/watch?v=jczafDi1Aow']",Bibliothèque nationale de France BnF,-1,https://www.youtube.com/watch?v=1XKET_oTFXs
2017-11-29,true,Education,76,Les barbares: l’altérité nécessaire ?,https://www.youtube.com/watch?v=AB9oYEusTM8,74696,"['https://www.youtube.com/watch?v=JShZLAvDFok', 'https://www.youtube.com/watch?v=xZOYK_OxI9o', 'https://www.youtube.com/watch?v=IuRpinJvKdI']",Université de Genève (UNIGE),-1,https://www.youtube.com/watch?v=AB9oYEusTM8
2017-09-13,true,Education,2,Super-héros : contre-culture ou culture pop ?,https://www.youtube.com/watch?v=KcVv6grL0Nk,405,"['https://www.youtube.com/watch?v=fOA24Z8p6Z0', 'https://www.youtube.com/watch?v=El5phiuw7ZA', 'https://www.youtube.com/watch?v=VxdwXs900rU']",Bibliothèque nationale de France BnF,-1,https://www.youtube.com/watch?v=KcVv6grL0Nk
2018-06-01,true,Education,5,Réponse à Pascal par François Jullien | Cours méthodiques et populaires de philosophie,https://www.youtube.com/watch?v=nesKjCopY_U,6645,"['https://www.youtube.com/watch?v=DAd9xPB5qm0', 'https://www.youtube.com/watch?v=LipYLwQZlWs', 'https://www.youtube.com/watch?v=Y3f1joQ3pNs']",Bibliothèque nationale de France BnF,-1,https://www.youtube.com/watch?v=nesKjCopY_U
2022-05-24,true,Education,0,Arsenal en lumière - Les archives de la Bastille,https://www.youtube.com/watch?v=PEoSXfm9I9I,140,"['https://www.youtube.com/watch?v=WHxrnEfPu6o', 'https://www.youtube.com/watch?v=4kaxECgShZM', 'https://www.youtube.com/watch?v=r_F4Rl3wYTw']",Bibliothèque nationale de France BnF,-1,https://www.youtube.com/watch?v=PEoSXfm9I9I
2019-07-02,true,News & Politics,11,Sotheby's chez Drahi : la logique de l'art...de la finance [Aude de Kerros],https://www.youtube.com/watch?v=EypMm8PvSCw,4383,"['https://www.youtube.com/watch?v=p3uH8NdXJYg', 'https://www.youtube.com/watch?v=WAd4s_qWy-Y', 'https://www.youtube.com/watch?v=PHX3QgCNsus']",Xerfi Canal,-1,https://www.youtube.com/watch?v=EypMm8PvSCw
2018-06-11,true,News & Politics,180,L'ART ET LE CAPITALISME - ANNIE LE BRUN,https://www.youtube.com/watch?v=XGkBiEn-tCI,44600,"['https://www.youtube.com/watch?v=HD1JgFibtbw', 'https://www.youtube.com/watch?v=bpxGNAufVGI', 'https://www.youtube.com/watch?v=g_fzdAa1eJ8']",Le Média,-1,https://www.youtube.com/watch?v=XGkBiEn-tCI
2016-02-01,true,Music,846,Franck Lepage - L'art contemporain,https://www.youtube.com/watch?v=n3gOLGzMChU,377776,"['https://www.youtube.com/watch?v=58QTcf_mFag', 'https://www.youtube.com/watch?v=ixSI7qD-Z1s', 'https://www.youtube.com/watch?v=XGkBiEn-tCI']",Aurélien Biard,-1,https://www.youtube.com/watch?v=n3gOLGzMChU
2015-03-05,true,Entertainment,150,L'art contemporain | Le documentaire,https://www.youtube.com/watch?v=2bAZFlRtNOI,91668,"['https://www.youtube.com/watch?v=wbRai-cXOu4', 'https://www.youtube.com/watch?v=LC9Zp00l60c', 'https://www.youtube.com/watch?v=ALZqmYaxYVU']",Audi talents,-1,https://www.youtube.com/watch?v=2bAZFlRtNOI
2017-08-08,true,People & Blogs,340,Pourquoi les prix des billets d’avion varient autant,https://www.youtube.com/watch?v=sBG3ZG_lq54,1080826,"['https://www.youtube.com/watch?v=4bXAq9LQqvQ', 'https://www.youtube.com/watch?v=x7iMC_tFWwc', 'https://www.youtube.com/watch?v=lww4KQpAfcw']",Le Monde,1350000,https://www.youtube.com/watch?v=sBG3ZG_lq54
2018-08-02,true,News & Politics,767,How air conditioning changed the world's face,https://www.youtube.com/watch?v=M5f6sdRqOI0,639691,"['https://www.youtube.com/watch?v=cVyXtpJAOIk', 'https://www.youtube.com/watch?v=QdoU2tZYJbQ', 'https://www.youtube.com/watch?v=QQ7ytRIH4F8']",Le Monde,1350000,https://www.youtube.com/watch?v=M5f6sdRqOI0
2016-05-26,true,Education,393,Que dirait la physique si elle pouvait parler du temps ? | Etienne Klein | Conférence,https://www.youtube.com/watch?v=M7VK2QHw7o8,378444,"['https://www.youtube.com/watch?v=Qi8mo1Pfkhs', 'https://www.youtube.com/watch?v=X7PS6RTkCDc', 'https://www.youtube.com/watch?v=3-yuXVMoiu4']",University of Strasbourg,-1,https://www.youtube.com/watch?v=M7VK2QHw7o8
2015-02-12,true,Science & Technology,23,[Philippe Balcou] Les lasers de l'extrême,https://www.youtube.com/watch?v=54-o65c1qbs,49618,"['https://www.youtube.com/watch?v=BqRacKNcyZ8', 'https://www.youtube.com/watch?v=y0y36L9I5c0', 'https://www.youtube.com/watch?v=CNeFoqVT6LI']",Espace des sciences,-1,https://www.youtube.com/watch?v=54-o65c1qbs
2021-09-20,true,Nonprofits & Activism,95,Le Futur est-il déjà Présent ? - Conférence d'Etienne Klein pour la Fondation MAIF,https://www.youtube.com/watch?v=uT7ykZYoMcQ,104920,"['https://www.youtube.com/watch?v=nuJKHXjvXF0', 'https://www.youtube.com/watch?v=M7VK2QHw7o8', 'https://www.youtube.com/watch?v=h6lQUUb4uyc']",Fondation Maif,-1,https://www.youtube.com/watch?v=uT7ykZYoMcQ
2011-11-05,true,Howto & Style,-1,1 partie du livre Ézéchiel en audio / image,https://www.youtube.com/watch?v=whmlzmWFZjY,80982,"['https://www.youtube.com/watch?v=rjDdtL-cigo', 'https://www.youtube.com/watch?v=4ZfgLc1_a0c', 'https://www.youtube.com/watch?v=R6B_cNsNY9s']",La Sentinelle,-1,https://www.youtube.com/watch?v=whmlzmWFZjY
2020-01-12,true,Education,216,Le livre d'hénoch audio,https://www.youtube.com/watch?v=BQhIwCuMvzs,104963,"['https://www.youtube.com/watch?v=jTHiFwDq4h0', 'https://www.youtube.com/watch?v=pW_YGrd5xPE', 'https://www.youtube.com/watch?v=gY1rbiVewDE']",ChretiensKabyleCom,-1,https://www.youtube.com/watch?v=BQhIwCuMvzs
2020-11-25,true,Howto & Style,5,"VISION D'ÉZÉCHIEL, DE DIEU, DES CHÉRUBINS ET DU CIEL / Véronique DOUGLAS",https://www.youtube.com/watch?v=Zn3JgII3NjI,1664,"['https://www.youtube.com/watch?v=4Yr9DEYJ9IU', 'https://www.youtube.com/watch?v=eAmXtvNjUjQ', 'https://www.youtube.com/watch?v=O5DqsklOQ7I']",HOPE RESTAURER L'ESPOIR,-1,https://www.youtube.com/watch?v=Zn3JgII3NjI
2016-09-27,true,People & Blogs,24,La Bible - Livre Audio — Esaïe — Français,https://www.youtube.com/watch?v=HoBHYggOaKc,55919,"['https://www.youtube.com/watch?v=Rq-N5VA4ojc', 'https://www.youtube.com/watch?v=Re1Kpdnnxvg', 'https://www.youtube.com/watch?v=5VvSaM-2N-A']",Bibel Audiobook,-1,https://www.youtube.com/watch?v=HoBHYggOaKc
2016-09-27,true,People & Blogs,3,La Bible - Livre Audio — Jérémie — Français,https://www.youtube.com/watch?v=IJrn_YAbRwM,16498,['https://www.youtube.com/watch?v=HoBHYggOaKc'],Bibel Audiobook,-1,https://www.youtube.com/watch?v=IJrn_YAbRwM
2011-11-05,true,Howto & Style,-1,1 partie du livre Ézéchiel en audio / image,https://www.youtube.com/watch?v=whmlzmWFZjY,80982,"['https://www.youtube.com/watch?v=rjDdtL-cigo', 'https://www.youtube.com/watch?v=n3v3uWbaOOw', 'https://www.youtube.com/watch?v=nsIevNsu5No']",La Sentinelle,-1,https://www.youtube.com/watch?v=whmlzmWFZjY
2013-09-22,true,People & Blogs,45,Etude biblique - Les lettres aux 7 eglises d'Apocalypse,https://www.youtube.com/watch?v=b79xIfJVLq0,55355,"['https://www.youtube.com/watch?v=mddsIrcDeNk', 'https://www.youtube.com/watch?v=OBs2t1RY0Ec', 'https://www.youtube.com/watch?v=WXZJiIlL4YA']",Membo Zamoka,-1,https://www.youtube.com/watch?v=b79xIfJVLq0
2022-06-01,true,Entertainment,0,Etude biblique - Pasteur Ago Tchoghandjian - Les Dix paroles par Marc Sarkissian - 25/05/22,https://www.youtube.com/watch?v=o2y14yGE8uk,32,"['https://www.youtube.com/watch?v=tGVTyPqzGq4', 'https://www.youtube.com/watch?v=heBClxR9sfM', 'https://www.youtube.com/watch?v=zaHLXhLIQ0k']",Eglise Evangélique Arménienne de Beaumont,-1,https://www.youtube.com/watch?v=o2y14yGE8uk
2022-06-01,true,Nonprofits & Activism,0,Nourrir Herstal 2022 - aftermovie,https://www.youtube.com/watch?v=xOZaor9pOVI,27,"['https://www.youtube.com/watch?v=omarqceRtt0', 'https://www.youtube.com/watch?v=DaooZCGJHNU', 'https://www.youtube.com/watch?v=R6YYiZVQMFg']",Centre d'Action Laïque de la Province de Liège,-1,https://www.youtube.com/watch?v=xOZaor9pOVI
2022-05-13,true,Education,10,"[Visite privée] ""L'aventure Champollion"" à la BnF",https://www.youtube.com/watch?v=toqDqMdarTc,2978,"['https://www.youtube.com/watch?v=2vB0epK97b8', 'https://www.youtube.com/watch?v=NcAyyBKgjAU', 'https://www.youtube.com/watch?v=nvKDdA9ATWI']",Scribe Accroupi,-1,https://www.youtube.com/watch?v=toqDqMdarTc
2019-04-19,true,Education,7,[Visite privée] Henri II. Renaissance à Saint-Germain-en-Laye,https://www.youtube.com/watch?v=wAZDQBN1RG8,8106,"['https://www.youtube.com/watch?v=LPgMgTwQp1U', 'https://www.youtube.com/watch?v=Lk3gNZZQ6aU', 'https://www.youtube.com/watch?v=JeP7KYf6X3o']",Scribe Accroupi,-1,https://www.youtube.com/watch?v=wAZDQBN1RG8
2022-02-05,true,Education,17,"[Visite privée] ""À la mort, à la vie !"" au musée des Beaux-Arts de Lyon",https://www.youtube.com/watch?v=2vB0epK97b8,5032,"['https://www.youtube.com/watch?v=f5-uCZQkGCU', 'https://www.youtube.com/watch?v=KnvwRrZ-0fs', 'https://www.youtube.com/watch?v=1uctBuXQeao']",Scribe Accroupi,-1,https://www.youtube.com/watch?v=2vB0epK97b8
2022-05-24,true,Education,0,"[Entretien] Stéphane Castelluccio pour ""La noblesse et ses domestiques au XVIIIe siècle""",https://www.youtube.com/watch?v=zgm1on1z2_U,365,"['https://www.youtube.com/watch?v=Ns4FTRTegvw', 'https://www.youtube.com/watch?v=f5-uCZQkGCU', 'https://www.youtube.com/watch?v=kRZMOkNRKaU']",Scribe Accroupi,-1,https://www.youtube.com/watch?v=zgm1on1z2_U
2022-05-06,true,Education,19,"[Visite privée] ""Pharaon des Deux Terres"" au musée du Louvre",https://www.youtube.com/watch?v=Q229f-Zir38,5697,"['https://www.youtube.com/watch?v=toqDqMdarTc', 'https://www.youtube.com/watch?v=rl32oNoFnYk', 'https://www.youtube.com/watch?v=wAZDQBN1RG8']",Scribe Accroupi,-1,https://www.youtube.com/watch?v=Q229f-Zir38
2022-05-20,true,Entertainment,69,C’est quoi Tom Hanks ?  - Blow Up - ARTE,https://www.youtube.com/watch?v=aKl_lmU77n4,24347,"['https://www.youtube.com/watch?v=ccmNG9UsdMs', 'https://www.youtube.com/watch?v=9-OMwpcTVZc', 'https://www.youtube.com/watch?v=RGKuS9p_jmk']","Blow Up, l'actualité du cinéma (ou presque) - ARTE",-1,https://www.youtube.com/watch?v=aKl_lmU77n4
2021-09-13,true,Education,616,Quand la France découvre la Chine au 17 ème siècle !,https://www.youtube.com/watch?v=FCpUxQkvcQk,447445,"['https://www.youtube.com/watch?v=hC9ydLnQCmE', 'https://www.youtube.com/watch?v=tTUFOgJoI58', 'https://www.youtube.com/watch?v=q2X4tudcMFQ']",Nota Bene,2060000,https://www.youtube.com/watch?v=FCpUxQkvcQk
2020-10-22,true,Education,676,Ce lieu renferme les plus beaux trésors ! - Fondation Martin Bodmer,https://www.youtube.com/watch?v=q8-EFAyU5zY,360639,"['https://www.youtube.com/watch?v=ER9KAJy0218', 'https://www.youtube.com/watch?v=ZTcbIklj0UA', 'https://www.youtube.com/watch?v=ez1Pv6sLuXY']",Nota Bene,2060000,https://www.youtube.com/watch?v=q8-EFAyU5zY
2016-09-07,true,Education,-1,The Truth about The Last Samurai,https://www.youtube.com/watch?v=iK_aphLDEUs,1599128,"['https://www.youtube.com/watch?v=7_-ZqWmp-9U', 'https://www.youtube.com/watch?v=J8zAULniiRA', 'https://www.youtube.com/watch?v=SA2_QS-025Y']",Nota Bene,2060000,https://www.youtube.com/watch?v=iK_aphLDEUs
2022-05-13,true,Education,10,"[Visite privée] ""L'aventure Champollion"" à la BnF",https://www.youtube.com/watch?v=toqDqMdarTc,2981,"['https://www.youtube.com/watch?v=uRsU7pzGQKE', 'https://www.youtube.com/watch?v=joSteQte0Dw', 'https://www.youtube.com/watch?v=jDFacmXZFGY']",Scribe Accroupi,-1,https://www.youtube.com/watch?v=toqDqMdarTc
2022-05-18,true,Education,-1,Champollion et la recherche sur les textes : questions d’actualité,https://www.youtube.com/watch?v=VxdwXs900rU,1196,"['https://www.youtube.com/watch?v=4kwdK5cOsXg', 'https://www.youtube.com/watch?v=toqDqMdarTc', 'https://www.youtube.com/watch?v=WOcUWzYfVq0']",Bibliothèque nationale de France BnF,-1,https://www.youtube.com/watch?v=VxdwXs900rU
2020-01-23,true,Education,10,Modèle monastique. Un laboratoire de la modernité,https://www.youtube.com/watch?v=-iP9VhM3674,26577,"['https://www.youtube.com/watch?v=rRuzx_PMv70', 'https://www.youtube.com/watch?v=PjLnYMe2Z1U', 'https://www.youtube.com/watch?v=B36KqynWC58']",École nationale des chartes - PSL,-1,https://www.youtube.com/watch?v=-iP9VhM3674
